# u v d x y z 
313.413029 254.648223 45.302750 7.114855 -0.593261 10.107353
318.276920 239.688635 45.333950 7.146055 -0.907967 11.075525
327.999763 227.733936 45.360695 7.172801 -1.537951 11.850214
337.463303 217.124290 45.380543 7.192647 -2.151694 12.538378
347.854004 191.465006 45.424458 7.236566 -2.827061 14.204897
355.777702 180.683813 45.453701 7.265808 -3.342743 14.906988
367.426491 167.563963 45.152077 6.964185 -4.078706 15.727699
367.273788 168.944578 45.803616 7.615724 -4.112859 15.704782
355.342255 154.336023 45.478390 7.290496 -3.315713 16.620872
344.244995 199.810638 45.880505 7.692610 -2.608661 13.689514
340.925293 199.262409 46.945869 8.757975 -2.422923 13.787449
316.599102 227.648621 47.333027 9.145134 -0.789595 11.890544
325.128250 266.466308 47.895767 9.707872 -1.370446 9.244469
329.321747 269.943810 47.779331 9.591438 -1.655826 9.011510
332.828560 274.278059 47.663433 9.475539 -1.893062 8.721346
335.038948 277.981911 47.621815 9.433922 -2.042675 8.471407
337.636185 280.766745 47.569443 9.381550 -2.218048 8.285002
331.354446 278.169823 48.071701 9.883807 -1.799312 8.434092
332.093048 283.354568 48.173805 9.985913 -1.851799 8.071711
332.473564 286.649780 48.223038 10.035146 -1.878863 7.841655
332.579231 290.315437 48.284348 10.096453 -1.887244 7.584721
328.167915 278.949623 48.161121 9.973228 -1.581525 8.375564
329.023628 283.582578 48.257935 10.070043 -1.641647 8.050781
329.387550 288.011456 48.307178 10.119286 -1.667395 7.742078
329.898911 292.116795 48.388027 10.200132 -1.703828 7.452748
325.379448 278.701816 48.184780 9.996888 -1.389854 8.391306
325.676613 282.680197 48.273430 10.085536 -1.411030 8.112047
326.053772 287.350245 48.321316 10.133422 -1.437452 7.786752
326.379318 290.966864 48.385242 10.197349 -1.460509 7.532440
322.257919 277.919354 48.148232 9.960337 -1.174865 8.447146
322.607346 282.422705 48.234520 10.046625 -1.199221 8.132162
322.750473 285.478706 48.254772 10.066880 -1.209163 7.920269
322.879181 288.331790 48.319199 10.131306 -1.218301 7.719141
344.271164 198.736439 44.932411 6.744516 -2.577503 13.704034
341.235123 195.124226 43.869507 5.681615 -2.350379 13.867758
313.828335 224.156055 43.414635 5.226742 -0.636786 12.038015
322.521477 267.403378 43.003254 4.815361 -1.174459 9.371882
319.985809 280.639029 42.834984 4.647092 -1.018690 8.568542
320.349884 285.203519 42.775948 4.588053 -1.040938 8.293041
320.647087 288.510261 42.742065 4.554173 -1.059069 8.093319
320.807457 292.090788 42.671757 4.483864 -1.068781 7.879924
323.356819 281.485648 42.794521 4.606627 -1.224777 8.519134
323.799286 285.829983 42.709740 4.521848 -1.251368 8.259093
324.449844 290.898571 42.661438 4.473546 -1.290754 7.953351
325.185814 295.496635 42.610126 4.422232 -1.335227 7.677191
326.537209 281.597142 42.802525 4.614633 -1.419284 8.511842
327.518806 286.579084 42.713486 4.525591 -1.478351 8.213139
328.325348 292.133117 42.658916 4.471023 -1.526916 7.878300
329.307213 296.883316 42.591507 4.403613 -1.585855 7.594295
330.136299 280.567875 42.871780 4.683887 -1.640359 8.570765
331.218262 286.698403 42.779182 4.591290 -1.705140 8.201475
331.892891 290.586505 42.735416 4.547522 -1.745627 7.967024
332.429314 294.845595 42.677906 4.490013 -1.777353 7.711510
327.534599 270.710478 43.153488 4.965596 -1.484051 9.162126
331.832504 275.102720 43.291512 5.103617 -1.751340 8.884432
334.577217 278.987174 43.343063 5.155169 -1.922161 8.641327
337.366982 282.242074 43.414215 5.226321 -2.096663 8.435493
306.451550 263.653693 46.208057 8.020164 -0.125204 9.493944
332.007141 324.835439 46.198009 8.010117 -1.811996 5.456463
313.245506 388.313963 45.957417 7.769524 -0.576103 1.318037
328.173561 404.372649 46.091583 7.903689 -1.557748 0.232224
341.810684 406.975808 46.432354 8.244460 -2.466305 -0.020468
306.993313 264.044981 44.352715 6.164823 -0.195442 9.531846
335.771904 327.563896 44.597492 6.409599 -2.024397 5.476603
316.289196 392.638772 44.464474 6.276580 -0.783845 1.359642
332.149010 408.646259 44.490833 6.302941 -1.791729 0.336485
347.475662 413.372798 44.298233 6.110340 -2.758307 0.083776
