# u v d x y z 
333.363876 173.930168 44.756630 6.568737 -1.874019 15.279736
334.127922 158.062277 44.778240 6.590348 -1.923305 16.296827
333.277931 142.424641 44.755085 6.567191 -1.868493 17.293922
333.145142 127.934532 44.726131 6.538238 -1.859460 18.215725
325.350227 100.954056 44.748188 6.560296 -1.361576 19.944008
326.303978 87.371778 44.753689 6.565794 -1.422595 20.813469
338.772774 74.158688 44.486561 6.298668 -2.212610 21.594944
338.503227 76.873140 45.139076 6.951184 -2.212728 21.574495
327.189560 60.641556 44.770416 6.582522 -1.479385 22.526720
327.925835 110.546894 45.210773 7.022879 -1.531461 19.416325
325.425110 113.688326 46.285736 8.097843 -1.378279 19.407400
323.105240 152.199669 46.508018 8.320127 -1.225870 16.888817
356.596298 176.759949 46.333195 8.145301 -3.441877 15.241237
361.863785 176.053305 46.147636 7.959742 -3.779437 15.271058
367.188187 176.459856 45.953346 7.765454 -4.117351 15.226621
371.295547 177.555285 45.846539 7.658645 -4.379162 15.145180
375.065765 177.657423 45.741543 7.553649 -4.617833 15.129139
369.769287 181.826134 46.293201 8.105309 -4.310958 14.902580
374.124908 185.567207 46.308136 8.120243 -4.600164 14.656334
376.788788 187.958479 46.302910 8.115018 -4.775967 14.497752
379.526901 190.867596 46.304798 8.116903 -4.957246 14.305455
368.045959 184.926395 46.382824 8.194932 -4.203140 14.704601
372.101555 188.156090 46.400425 8.212530 -4.473179 14.491902
375.517502 191.417341 46.377819 8.189925 -4.697815 14.274157
378.924026 194.449596 46.389481 8.201586 -4.924494 14.074017
365.764999 186.749868 46.423138 8.235244 -4.054636 14.586843
368.914604 189.845638 46.445721 8.257828 -4.265093 14.383154
372.493324 193.275719 46.418060 8.230165 -4.500471 14.153719
375.370674 196.008654 46.422016 8.234123 -4.691584 13.972741
362.705193 188.191538 46.415501 8.227606 -3.851248 14.490668
366.237068 191.639442 46.427616 8.239724 -4.086239 14.262882
368.463173 193.917332 46.399487 8.211595 -4.231938 14.109949
370.663834 196.208782 46.416756 8.228864 -4.379060 13.959141
326.819649 108.313036 44.266079 6.078187 -1.450813 19.382881
321.602249 105.775223 43.219139 5.031246 -1.118483 19.342615
323.305740 147.035894 43.233597 5.045704 -1.223729 16.797035
363.294754 164.057837 43.793209 5.605315 -3.728152 15.806432
372.752647 173.353558 43.901752 5.713860 -4.328034 15.235211
376.611824 175.527077 43.947052 5.759160 -4.573733 15.103067
379.358101 177.072544 43.988411 5.800519 -4.749655 15.009759
382.450027 178.853102 43.999779 5.811887 -4.944968 14.898860
375.303230 171.062222 43.907036 5.719142 -4.488415 15.379436
379.193001 173.042049 43.923538 5.735644 -4.733796 15.256831
383.462715 175.257254 43.991585 5.803693 -5.007879 15.124126
387.435303 177.135172 44.047016 5.859124 -5.262878 15.011086
376.920853 168.549900 43.940968 5.753076 -4.592640 15.540483
381.557617 170.445814 43.971169 5.783277 -4.886357 15.424472
386.279869 172.801437 44.044815 5.856921 -5.189965 15.283572
390.569496 174.559622 44.089870 5.901976 -5.464415 15.177156
377.541046 165.102625 44.011585 5.823690 -4.637375 15.764435
383.071785 167.556124 44.064125 5.876231 -4.989848 15.615612
386.463470 169.120245 44.111332 5.923437 -5.207832 15.521932
390.122414 170.984316 44.152157 5.964262 -5.442494 15.408491
367.321014 161.887207 44.044724 5.856830 -3.997045 15.970298
371.842728 160.903616 44.303703 6.115810 -4.300736 16.061449
375.725479 160.859556 44.458405 6.270510 -4.558794 16.081728
379.041100 160.440130 44.618568 6.430676 -4.782886 16.126570
330.412216 186.197662 45.693050 7.505157 -1.699223 14.567349
332.480774 253.205209 45.540245 7.352351 -1.831527 10.196262
300.557671 311.869040 45.274559 7.086666 0.237931 6.407019
307.912235 332.651496 45.499287 7.311393 -0.233866 5.033108
318.575974 340.454593 45.946358 7.758464 -0.926088 4.461757
328.131180 183.155994 43.844460 5.656567 -1.528853 14.615781
329.814568 254.245877 43.874939 5.687046 -1.634719 10.162450
298.664207 314.141407 44.317177 6.129283 0.331217 6.361449
307.375298 335.121546 44.000465 5.812572 -0.225997 5.076228
317.987690 344.844975 43.444477 5.256583 -0.894668 4.548311
