# u v d x y z 
294.764614 259.566722 44.412212 6.224321 0.581527 9.813930
297.891617 243.823371 44.402973 6.215079 0.382839 10.812833
304.691696 229.654999 44.336224 6.148331 -0.049969 11.710586
311.574173 216.838417 44.268707 6.080812 -0.486700 12.520123
318.934746 189.308910 44.200737 6.012845 -0.952294 14.256193
327.050476 178.205051 44.233624 6.045731 -1.465083 14.960238
339.417648 165.985479 43.802177 5.614283 -2.234607 15.686786
340.063286 166.115170 44.449551 6.261657 -2.293563 15.747000
328.247871 150.883512 44.031509 5.843616 -1.538368 16.660978
316.915016 197.918644 44.690716 6.502820 -0.822601 13.741998
314.810162 196.932535 45.759487 7.571592 -0.680295 13.870710
298.565960 229.289360 46.661171 8.473276 0.409209 11.769320
320.710258 264.366560 46.449879 8.261987 -1.066689 9.438469
325.131798 266.211791 46.223686 8.035792 -1.358431 9.324495
329.214554 269.141064 46.002678 7.814783 -1.625120 9.140265
332.275772 271.971145 45.882805 7.694911 -1.824196 8.959752
335.352516 273.766580 45.755310 7.567417 -2.023070 8.848217
331.177063 273.771701 46.371517 8.183625 -1.759982 8.818153
334.077377 278.680701 46.397717 8.209825 -1.952641 8.491508
335.762558 281.826754 46.401333 8.213441 -2.064421 8.282764
337.374763 285.446463 46.417484 8.229592 -2.171690 8.041774
328.908806 275.697055 46.508266 8.320372 -1.611463 8.683635
331.702995 280.018001 46.533104 8.345210 -1.797524 8.395129
333.739433 284.281511 46.524982 8.337088 -1.932739 8.112223
335.969315 288.210711 46.546791 8.358899 -2.081444 7.849569
326.352386 276.427059 46.586826 8.398933 -1.442325 8.631044
328.364830 280.286493 46.621857 8.433964 -1.576677 8.372173
330.478287 284.774809 46.609703 8.421810 -1.717259 8.074017
332.282906 288.267632 46.624626 8.436734 -1.837680 7.840417
323.020630 276.701045 46.621056 8.433162 -1.220736 8.611015
325.234337 281.049170 46.647453 8.459560 -1.368370 8.319876
326.461220 284.008298 46.631210 8.443318 -1.449978 8.123703
327.829666 286.811628 46.658703 8.470811 -1.541447 7.935118
315.558453 197.610512 43.746174 5.558280 -0.741985 13.704471
310.544968 195.237865 42.691578 4.503685 -0.442914 13.785311
294.082966 232.345505 42.078175 3.890281 0.538359 11.515485
315.563984 272.296786 42.352676 4.164784 -0.751162 9.101281
317.554111 285.989256 42.295109 4.107216 -0.871774 8.276617
319.335060 290.300045 42.304893 4.117002 -0.979372 8.015449
320.588837 293.391924 42.320766 4.132874 -1.055157 7.827378
322.040482 296.828313 42.303345 4.115451 -1.142872 7.621035
320.993042 285.779257 42.352222 4.164330 -1.079641 8.285570
322.965698 289.880962 42.337784 4.149889 -1.198932 8.038433
325.020752 294.539795 42.369984 4.182090 -1.323456 7.754146
327.058487 298.713827 42.395817 4.207924 -1.447058 7.499331
323.742752 284.867377 42.439747 4.251854 -1.246475 8.335132
326.349640 289.401054 42.442188 4.254295 -1.404547 8.060090
328.681412 294.466238 42.478168 4.290274 -1.546373 7.750180
331.066895 298.714585 42.497021 4.309129 -1.691430 7.490796
326.160164 282.662745 42.579899 4.392006 -1.394272 8.460253
329.124641 288.252382 42.595188 4.407294 -1.574794 8.119190
330.883675 291.767049 42.618046 4.430152 -1.682187 7.903631
332.697525 295.682101 42.629166 4.441272 -1.792822 7.664387
319.686069 273.705812 42.653236 4.465343 -1.000430 9.001557
323.491554 276.378179 42.938904 4.751010 -1.233734 8.823875
326.404190 279.148607 43.101475 4.913582 -1.413886 8.644842
329.067535 281.269784 43.275810 5.087917 -1.580137 8.503956
290.252857 269.034290 45.360210 7.172319 0.908066 9.173929
313.595428 332.723222 45.158192 6.970300 -0.606388 5.073627
294.576092 397.342737 45.066158 6.878266 0.617239 0.925599
313.172836 410.053389 45.181938 6.994044 -0.578895 0.079158
327.986984 409.533505 45.470928 7.283034 -1.538379 0.042723
287.919197 270.322709 43.504337 5.316445 0.974234 9.170833
314.336491 336.140800 43.803837 5.615945 -0.665153 5.039167
296.339264 401.848025 43.958557 5.770666 0.466287 0.891639
315.636406 414.364700 43.880760 5.692868 -0.746018 0.124996
331.211472 416.121690 43.580585 5.392693 -1.717562 0.090380
