# u v d x y z 
332.265053 177.329121 44.909283 6.721387 -1.806435 15.076081
333.165970 161.526604 44.933609 6.745717 -1.864693 16.092636
333.903809 145.897121 44.883511 6.695618 -1.911060 17.089170
335.236740 131.467781 44.829792 6.641899 -1.995356 18.006041
329.662247 103.953524 44.834126 6.646231 -1.638413 19.768967
331.055107 90.429039 44.837868 6.649975 -1.727682 20.635992
343.470497 77.190886 44.579823 6.391930 -2.514287 21.423933
343.179092 80.015516 45.231922 7.044029 -2.517322 21.393082
331.854973 63.859291 44.881687 6.693791 -1.779659 22.348919
331.507835 113.628273 45.302143 7.114251 -1.764314 19.233803
328.894844 116.347361 46.376732 8.188837 -1.608864 19.247652
319.133282 153.501635 46.844559 8.656666 -0.961556 16.843899
344.226227 186.386318 47.025421 8.837528 -2.647055 14.657083
349.354248 187.489729 46.858521 8.670627 -2.984552 14.570436
354.221535 189.682016 46.691795 8.503903 -3.302222 14.411698
357.765656 192.030201 46.611530 8.423638 -3.534293 14.249568
361.263428 193.343067 46.523895 8.336003 -3.762038 14.156306
355.251732 194.807138 47.078838 8.890944 -3.390430 14.094828
358.323326 199.482021 47.140446 8.952551 -3.600384 13.783983
360.167046 202.461004 47.164772 8.976880 -3.725943 13.584671
361.936722 205.930452 47.200481 9.012589 -3.847319 13.352644
352.793808 197.106743 47.184586 8.996691 -3.230077 13.946648
355.726166 201.210222 47.243687 9.055793 -3.430753 13.673321
358.034210 205.240803 47.260780 9.072886 -3.587453 13.402142
360.400658 208.982534 47.309868 9.121976 -3.750057 13.151691
350.152092 198.142405 47.229469 9.041576 -3.053939 13.879520
352.271767 201.866655 47.288818 9.100926 -3.199691 13.631475
354.688225 206.108637 47.302940 9.115048 -3.363637 13.345590
356.640778 209.441471 47.339958 9.152066 -3.497520 13.121987
346.870918 198.698645 47.220936 9.033041 -2.832230 13.841486
349.253998 202.876596 47.274261 9.086370 -2.995218 13.562477
350.717125 205.671759 47.273392 9.085497 -3.093991 13.373663
352.161140 208.384809 47.317345 9.129453 -3.193529 13.192427
330.470161 111.504879 44.357601 6.169706 -1.683031 19.197838
325.349350 108.776722 43.310204 5.122308 -1.350531 19.174370
316.554394 148.627081 43.163086 4.975194 -0.807096 16.689556
349.540176 178.601732 43.376686 5.188791 -2.850066 14.860007
355.517578 190.689125 43.381195 5.193303 -3.220693 14.111309
358.536224 194.107761 43.388088 5.200195 -3.408149 13.899899
360.711861 196.556196 43.401917 5.214022 -3.543804 13.748994
363.057632 199.303436 43.382748 5.194854 -3.688070 13.577544
358.756981 189.389563 43.371174 5.183279 -3.420893 14.191122
361.800880 192.593279 43.349979 5.162087 -3.608225 13.991188
365.264740 196.229038 43.375622 5.187730 -3.824394 13.767635
368.536758 199.432726 43.392109 5.204215 -4.028289 13.570073
361.265106 187.608976 43.397648 5.209755 -3.577856 14.303427
365.087967 191.003723 43.383904 5.196008 -3.813974 14.092003
368.952484 194.932766 43.410843 5.222948 -4.055370 13.850227
372.546387 198.115110 43.414749 5.226857 -4.278541 13.653106
363.250275 184.663696 43.470921 5.283029 -3.705456 14.491817
367.788620 188.915348 43.470169 5.282276 -3.987242 14.227730
370.595284 191.605768 43.484207 5.296313 -4.162551 14.061624
373.539047 194.665318 43.488899 5.301007 -4.345778 13.871867
354.770699 178.264847 43.596973 5.409078 -3.185125 14.900311
360.073471 179.218369 43.817043 5.629148 -3.527987 14.860034
364.173317 180.694027 43.936947 5.749052 -3.792186 14.777822
367.882614 181.633902 44.067772 5.879877 -4.033958 14.729736
329.319420 189.503403 45.844456 7.656561 -1.629907 14.362487
336.905518 255.905499 45.711262 7.523370 -2.123520 10.016703
307.556152 315.506430 45.567451 7.379559 -0.209509 6.140166
315.377731 336.293392 45.706375 7.518482 -0.717749 4.767900
326.651611 344.241571 46.067593 7.879700 -1.457305 4.195135
326.866531 186.502018 43.996853 5.808959 -1.451137 14.417850
336.140633 256.771445 43.989784 5.801892 -2.033876 10.001400
308.507309 318.335495 44.385612 6.197718 -0.290829 6.088263
319.226208 338.382854 44.086124 5.898232 -0.970824 4.859191
331.021080 347.020826 43.555843 5.367949 -1.705319 4.396243
