# u v d x y z 
308.006496 287.784090 45.431988 7.244095 -0.241145 7.954037
313.692684 273.157325 45.432358 7.244466 -0.610192 8.903338
325.691872 263.520255 45.461945 7.274049 -1.389219 9.527822
337.153473 255.146756 45.484413 7.296518 -2.134151 10.071158
352.042656 231.857815 45.537468 7.349576 -3.104045 11.585037
361.898994 222.836609 45.568123 7.380231 -3.747071 12.172651
373.877640 210.216866 45.295120 7.107225 -4.505835 12.982548
373.639984 211.368742 45.945282 7.757387 -4.540278 12.934606
362.158585 196.623230 45.656090 7.468198 -3.769266 13.884523
347.026176 239.085159 45.990700 7.802804 -2.795204 11.115467
343.981438 237.272673 47.057079 8.869186 -2.631695 11.238703
324.965134 268.969903 47.475185 9.287292 -1.356303 9.090572
340.761528 306.798263 47.162148 8.974255 -2.418355 6.554862
344.702148 309.316878 46.912415 8.724521 -2.675041 6.409901
348.120918 312.830901 46.663490 8.475598 -2.894159 6.200298
350.573273 316.105113 46.519100 8.331207 -3.051331 5.997730
353.230171 318.373046 46.372704 8.184812 -3.220949 5.863403
349.196091 317.868404 46.997490 8.809598 -2.979763 5.827332
351.122437 323.211222 46.987030 8.799137 -3.108630 5.469863
352.189407 326.601362 46.967880 8.779985 -3.179370 5.244672
353.100891 330.449767 46.958839 8.770946 -3.240100 4.987623
346.648788 319.380598 47.130573 8.942681 -2.813805 5.710714
348.577080 324.130497 47.122189 8.934294 -2.943294 5.391913
349.780807 328.674202 47.084126 8.896234 -3.022707 5.090865
351.236000 332.946081 47.076786 8.888892 -3.120259 4.804500
344.037285 319.648132 47.213448 9.025555 -2.640819 5.683270
345.288773 323.805184 47.220325 9.032433 -2.725478 5.402063
346.524010 328.580332 47.176739 8.988846 -2.807153 5.085459
347.642632 332.341475 47.166378 8.978486 -2.882134 4.833342
340.756035 319.306941 47.257587 9.069695 -2.420815 5.701283
342.111244 323.973827 47.252571 9.064676 -2.512148 5.386819
342.761993 327.086177 47.216259 9.028365 -2.554894 5.181242
343.580513 330.094457 47.223572 9.035678 -2.610354 4.977386
347.145271 238.656578 45.042789 6.854894 -2.766270 11.141805
344.707947 235.285864 43.981464 5.793572 -2.571975 11.351553
317.263317 264.755659 43.601971 5.414076 -0.849094 9.513367
330.105476 306.702633 43.750820 5.562928 -1.651163 6.886368
329.027328 320.081334 43.712170 5.524277 -1.583277 6.054605
329.861641 324.547119 43.701878 5.513984 -1.635234 5.776978
330.486069 327.741466 43.703304 5.515412 -1.674237 5.577373
331.047974 331.330333 43.670723 5.482830 -1.708805 5.357558
332.430801 320.657744 43.692337 5.504443 -1.795459 6.020896
333.350983 324.996285 43.654346 5.466455 -1.852170 5.754708
334.487305 329.854317 43.660698 5.472804 -1.923167 5.450929
335.666580 334.261608 43.659370 5.471478 -1.996691 5.176214
335.519600 320.391684 43.712429 5.524536 -1.988701 6.035195
337.019768 325.285077 43.678612 5.490719 -2.081558 5.733741
338.351860 330.600486 43.684227 5.496336 -2.164825 5.401343
339.797478 335.176520 43.669205 5.481313 -2.254616 5.117814
338.836250 318.791370 43.783104 5.595210 -2.197715 6.127174
340.532188 324.766688 43.758034 5.570142 -2.303055 5.756470
341.574898 328.495932 43.756863 5.568971 -2.368200 5.523498
342.531166 332.628436 43.745235 5.557342 -2.427602 5.266714
335.091095 308.776302 43.951572 5.763679 -1.967098 6.737037
339.480743 311.993723 44.149395 5.961500 -2.248219 6.514676
342.416725 315.189714 44.250839 6.062945 -2.436641 6.302207
345.312271 317.714453 44.365482 6.177588 -2.623832 6.129876
300.483112 295.165386 46.352074 8.164181 0.272797 7.402460
351.661148 337.238288 46.249557 8.061665 -3.111436 4.630750
329.888039 399.986043 45.876629 7.688734 -1.667602 0.570189
348.705902 410.991039 46.060642 7.872750 -2.908433 -0.196007
362.664452 409.344893 46.409584 8.221689 -3.848185 -0.172104
301.182861 298.025794 44.497852 6.309960 0.176617 7.366755
356.086044 338.462591 45.119209 6.931317 -3.345521 4.708855
334.282570 402.210753 44.901241 6.713347 -1.935709 0.650412
353.631821 413.677619 44.860710 6.672815 -3.174912 -0.075070
369.381981 414.234030 44.645260 6.457368 -4.169089 -0.057101
