# u v d x y z 
309.809132 301.221042 45.416748 7.228854 -0.358364 7.083274
314.779263 286.373019 45.384418 7.196527 -0.681072 8.048771
326.300697 276.144805 45.438942 7.251050 -1.428554 8.709101
337.336006 267.217999 45.485573 7.297678 -2.146042 9.286751
350.914116 243.157296 45.569923 7.382030 -3.032064 10.849821
360.191422 233.605499 45.629124 7.441230 -3.639414 11.472183
371.023102 220.033207 45.377880 7.189986 -4.327159 12.349719
370.637741 221.041517 46.028591 7.840699 -4.349248 12.301977
358.002014 207.496405 45.721924 7.534029 -3.501738 13.178398
346.080475 250.519538 46.012932 7.825038 -2.733900 10.363882
342.450676 248.604598 47.073357 8.885465 -2.529315 10.476722
329.497070 281.918736 47.758080 9.570187 -1.667503 8.195420
355.738258 313.036079 47.250774 9.062880 -3.431930 6.125344
359.441109 314.521565 46.950256 8.762363 -3.664945 6.057065
362.979202 317.110777 46.657310 8.469419 -3.884263 5.915673
365.871468 319.650464 46.479683 8.291788 -4.065403 5.766605
368.624344 321.180854 46.298649 8.110755 -4.235617 5.685984
366.692543 321.210737 46.959438 8.771544 -4.151922 5.607346
370.201874 325.728221 46.916016 8.728121 -4.384232 5.309608
372.244797 328.656878 46.878571 8.690679 -4.518361 5.118063
374.323997 332.058148 46.852570 8.664676 -4.655584 4.893703
365.215225 323.253036 47.122379 8.934486 -4.063344 5.450959
368.537750 327.203379 47.081516 8.893624 -4.284173 5.190122
371.021614 331.206408 47.022469 8.834575 -4.446934 4.928574
373.754234 334.848948 46.989891 8.801997 -4.627995 4.688302
363.116226 324.185715 47.239246 9.051352 -3.929242 5.374118
365.656395 327.753296 47.223366 9.035471 -4.099626 5.135352
368.224258 331.968999 47.158169 8.970277 -4.268369 4.859519
370.461349 335.224600 47.127972 8.940077 -4.416902 4.644300
360.074577 324.778004 47.328899 9.141007 -3.729110 5.323289
362.835274 328.807840 47.299419 9.111525 -3.913964 5.054562
364.336929 331.606135 47.251415 9.063523 -4.012389 4.871761
366.100616 334.212427 47.243420 9.055527 -4.130916 4.696908
346.640396 250.334659 45.064575 6.876682 -2.734612 10.390036
344.576416 247.392068 43.997406 5.809513 -2.564270 10.590743
317.891369 277.269559 43.490013 5.302121 -0.888551 8.739855
334.641762 317.085299 43.866039 5.678146 -1.937096 6.224751
334.973755 330.407209 43.868607 5.680714 -1.957955 5.389592
336.262474 334.711547 43.875679 5.687784 -2.038882 5.118884
337.203827 337.776060 43.889645 5.701753 -2.098229 4.924852
338.150520 341.268396 43.870556 5.682663 -2.157093 4.708645
338.412323 330.612831 43.860897 5.673002 -2.173245 5.377704
339.793549 334.810309 43.839962 5.652069 -2.259198 5.117532
341.403961 339.443464 43.865948 5.678055 -2.360851 4.823672
343.015823 343.633819 43.882851 5.694958 -2.462415 4.558578
341.420403 329.984422 43.889526 5.701634 -2.362604 5.413399
343.425560 334.656458 43.876385 5.688493 -2.487886 5.122242
345.273933 339.715676 43.903767 5.715872 -2.604732 4.801226
347.174377 344.054189 43.908264 5.720372 -2.724100 4.528448
344.476395 327.967443 43.965225 5.777331 -2.556858 5.530348
346.775322 333.670650 43.965111 5.777218 -2.701244 5.172160
348.181648 337.213497 43.979534 5.791641 -2.790152 4.947640
349.550819 341.169691 43.984520 5.796626 -2.876385 4.698360
339.623680 318.363361 44.089535 5.901640 -2.255557 6.119640
344.131622 320.836258 44.312321 6.124427 -2.547169 5.938157
347.274590 323.547263 44.433964 6.246071 -2.750870 5.752024
350.297241 325.588174 44.566570 6.378677 -2.948479 5.606259
302.155724 308.054438 46.343948 8.156054 0.161834 6.549773
358.943367 341.493316 46.438705 8.250811 -3.603102 4.322191
339.706612 405.028946 45.950806 7.762914 -2.313179 0.222198
359.069176 414.106994 46.214787 8.026894 -3.598951 -0.439380
372.444077 411.063552 46.616207 8.428313 -4.512050 -0.336544
304.021721 312.706246 44.497952 6.310060 -0.003842 6.433534
364.488792 343.572650 45.190178 7.002286 -3.891639 4.368980
344.842453 407.529624 45.106529 6.918637 -2.620354 0.260103
365.389519 416.567359 45.032570 6.844676 -3.939569 -0.303614
380.914001 415.311677 44.788811 6.600919 -4.917082 -0.161784
