# u v d x y z 
314.573097 252.654190 45.285141 7.097247 -0.668475 10.236722
318.946114 237.545586 45.326763 7.138871 -0.951316 11.214290
328.083305 225.138102 45.355568 7.167675 -1.543305 12.018316
337.025757 214.087715 45.377560 7.189665 -2.123255 12.735126
346.507988 188.084393 45.424194 7.236301 -2.739706 14.424253
354.126930 177.116661 45.464489 7.276597 -3.236078 15.139587
365.746765 163.985624 45.155605 6.967711 -3.970591 15.958896
365.610275 165.320807 45.807362 7.619467 -4.004253 15.942299
353.649788 150.743265 45.472721 7.284827 -3.205482 16.853569
343.146362 196.569843 45.879330 7.691436 -2.536615 13.901855
339.704056 196.181173 46.943439 8.755546 -2.340954 13.993941
316.002140 225.031071 47.359333 9.171439 -0.749078 12.068102
324.683990 263.517580 48.001812 9.813919 -1.340759 9.442666
328.884201 266.998858 47.891663 9.703771 -1.627387 9.208189
332.401886 271.335826 47.783421 9.595527 -1.866135 8.916313
334.622154 275.026946 47.748302 9.560409 -2.016962 8.666107
337.224007 277.803669 47.700874 9.512980 -2.193274 8.479263
330.943794 275.093822 48.198643 10.010751 -1.773096 8.638968
331.701126 280.221419 48.309895 10.122000 -1.827103 8.279514
332.093849 283.484516 48.364925 10.177033 -1.855154 8.050896
332.213860 287.113137 48.432682 10.244787 -1.864629 7.795623
327.768250 275.858288 48.289204 10.101311 -1.555447 8.581692
328.640594 280.437555 48.394230 10.206336 -1.616923 8.259726
329.021950 284.828911 48.451248 10.263353 -1.644022 7.952480
329.548492 288.886929 48.539387 10.351493 -1.681669 7.665444
324.985886 275.617547 48.312195 10.124301 -1.363670 8.597130
325.298958 279.550409 48.407860 10.219965 -1.386002 8.320288
325.695114 284.182463 48.463936 10.276044 -1.413854 7.996424
326.034927 287.760429 48.534264 10.346370 -1.437989 7.743907
321.869469 274.864111 48.273952 10.086060 -1.148481 8.651034
322.237473 279.320283 48.368160 10.180266 -1.174161 8.338432
322.393799 282.355442 48.393745 10.205852 -1.185052 8.127163
322.534370 285.174866 48.463215 10.275321 -1.195021 7.927762
343.233604 195.453873 44.931049 6.743155 -2.510859 13.914652
340.189438 191.899738 43.866619 5.678727 -2.284761 14.069640
313.534775 221.536732 43.397438 5.209544 -0.618737 12.200015
322.970428 264.533043 42.943993 4.756098 -1.201790 9.550293
320.654793 277.788892 42.765179 4.577286 -1.059560 8.746719
321.096497 282.341666 42.702923 4.515029 -1.086448 8.472342
321.449318 285.642171 42.666718 4.478826 -1.107898 8.273357
321.672516 289.209924 42.593880 4.405988 -1.121329 8.061015
324.047546 278.572469 42.725201 4.537308 -1.266603 8.701051
324.566727 282.896404 42.637417 4.449523 -1.297719 8.442514
325.302849 287.953362 42.585617 4.397726 -1.342165 8.138041
326.117439 292.537222 42.531193 4.343301 -1.391247 7.863260
327.233582 278.635383 42.734138 4.546246 -1.461159 8.696717
328.303452 283.588457 42.641796 4.453901 -1.525378 8.400088
329.204369 289.127827 42.583427 4.395533 -1.579491 8.066744
330.269318 293.855939 42.512890 4.324995 -1.643242 7.784544
330.815392 277.564845 42.805264 4.617369 -1.680923 8.758256
332.004623 283.666263 42.708534 4.520643 -1.751987 8.391186
332.746201 287.540631 42.662144 4.474249 -1.796386 8.157952
333.356476 291.785960 42.601707 4.413814 -1.832428 7.903688
328.029785 267.805438 43.093296 4.905402 -1.513887 9.343606
332.391663 272.172961 43.229340 5.041448 -1.784820 9.068480
335.197792 276.034198 43.278839 5.090945 -1.959190 8.827477
338.037491 279.269328 43.348404 5.160512 -2.136553 8.623556
307.678986 262.016187 46.179585 7.991693 -0.206730 9.602934
330.225792 324.437857 46.156174 7.968282 -1.693820 5.487748
312.446098 388.287642 45.905857 7.717965 -0.524175 1.330687
327.167511 404.613018 46.031437 7.843544 -1.490888 0.230540
340.772667 407.452934 46.370747 8.182852 -2.395621 -0.037379
308.697796 262.119513 44.325794 6.137902 -0.303874 9.654696
333.916855 327.263618 44.541180 6.353287 -1.905092 5.502754
314.906750 392.578175 44.405228 6.217334 -0.696463 1.376405
330.547180 408.834400 44.433048 6.245157 -1.689049 0.338464
345.827522 413.792975 44.241295 6.053403 -2.651906 0.071323
