# u v d x y z 
290.735130 304.821382 44.487309 6.299414 0.840321 6.935748
296.934032 290.051436 44.481022 6.293129 0.446152 7.874876
310.262432 281.786213 44.443916 6.256022 -0.401307 8.402299
322.925987 274.717741 44.406872 6.218979 -1.205178 8.852922
343.027420 254.730420 44.350437 6.162542 -2.478523 10.122074
355.617142 249.179306 44.346928 6.159035 -3.276001 10.473825
370.472755 239.318819 44.092594 5.904700 -4.198809 11.098267
369.596405 239.729691 44.744865 6.556971 -4.189822 11.072639
361.454468 222.782850 44.380821 6.192927 -3.647820 12.146948
336.609879 260.178709 44.836430 6.648536 -2.083455 9.762873
334.463577 256.212687 45.891415 7.703522 -1.967777 9.992470
310.199795 283.044591 46.658669 8.470776 -0.366323 8.186213
318.155346 323.882275 46.599384 8.411492 -0.896758 5.471272
321.801147 327.598658 46.396030 8.208138 -1.138937 5.249318
324.730072 332.186451 46.197250 8.009358 -1.331724 4.971417
326.645622 336.121073 46.094563 7.906670 -1.457168 4.725848
328.961449 339.119625 45.983128 7.795233 -1.608238 4.544174
324.465332 336.444483 46.579857 8.391963 -1.316694 4.637689
325.318909 341.953225 46.624817 8.436922 -1.373834 4.264574
325.718918 345.445261 46.639660 8.451768 -1.400600 4.029744
325.865288 349.322677 46.667225 8.479332 -1.410582 3.767095
321.525230 337.156048 46.708084 8.520190 -1.121331 4.572542
322.498932 342.088094 46.750599 8.562704 -1.186453 4.237247
322.826996 346.758571 46.756592 8.568697 -1.208388 3.924408
323.425255 351.129084 46.793049 8.605157 -1.248526 3.626692
318.815231 336.773772 46.775490 8.587597 -0.940390 4.588732
319.226513 340.984955 46.824070 8.636177 -0.967819 4.300323
319.548645 345.899692 46.826668 8.638776 -0.989365 3.971176
319.922085 349.732304 46.853806 8.665913 -1.014344 3.710538
315.599041 335.779567 46.794476 8.606584 -0.725358 4.652569
316.027393 340.531640 46.835907 8.648013 -0.753757 4.328946
316.094894 343.729992 46.828632 8.640738 -0.758314 4.116028
316.305904 346.750231 46.865543 8.677649 -0.772236 3.908350
336.359940 261.159310 43.889095 5.701202 -2.045305 9.728699
334.120483 258.874326 42.815678 4.627782 -1.883242 9.900908
309.518185 292.601609 42.688583 4.500689 -0.380338 7.847520
311.065731 338.010507 42.496693 4.308798 -0.477162 5.105186
306.463032 351.117840 42.427238 4.239345 -0.199078 4.320470
306.103516 355.797443 42.414494 4.226600 -0.177541 4.038946
305.858097 359.145713 42.414280 4.226386 -0.162675 3.836104
305.504646 362.897501 42.379211 4.191317 -0.141985 3.614932
309.711571 352.569709 42.428864 4.240969 -0.395949 4.232210
309.520817 357.161751 42.389416 4.201522 -0.384977 3.960477
309.325294 362.295470 42.394463 4.206570 -0.373060 3.648716
309.307289 366.995480 42.392982 4.205090 -0.371992 3.364336
312.801800 353.071160 42.469563 4.281669 -0.582838 4.195242
313.027802 358.357944 42.437050 4.249156 -0.596873 3.879986
312.904205 363.995132 42.441837 4.253944 -0.589332 3.537387
313.128357 368.937621 42.428200 4.240306 -0.603056 3.240230
316.383057 352.262707 42.564430 4.376538 -0.799626 4.229077
316.495686 358.668380 42.539940 4.352046 -0.806597 3.843723
316.524868 362.651861 42.538929 4.351037 -0.808375 3.601819
316.378860 367.023625 42.526237 4.338346 -0.799568 3.338450
315.080872 341.207142 42.725170 4.537279 -0.719315 4.878086
318.203239 345.390358 42.944981 4.757089 -0.909327 4.589665
320.064316 349.247518 43.059528 4.871635 -1.023514 4.335152
322.042313 352.414227 43.188217 5.000325 -1.145563 4.119689
283.070145 311.647353 45.408714 7.220823 1.376066 6.407626
341.913490 344.837937 45.333820 7.145926 -2.438734 4.265783
322.305374 409.795310 44.971077 6.783185 -1.167667 0.146963
343.220406 417.830622 45.138397 6.950505 -2.516889 -0.411767
357.408104 413.814132 45.461861 7.273967 -3.449047 -0.233088
283.266068 315.620599 43.555813 5.367918 1.266122 6.350051
345.972252 347.000928 44.117264 5.929372 -2.656450 4.311664
326.593208 411.700072 44.295994 6.108102 -1.436777 0.190181
347.997169 419.719055 44.180061 5.992170 -2.786582 -0.287496
363.390388 417.817097 43.882851 5.694957 -3.739693 -0.091955
