# u v d x y z 
328.661842 199.375849 44.616749 6.428855 -1.571649 13.644670
329.013901 183.441553 44.644642 6.456750 -1.594447 14.662547
329.026566 167.745838 44.620827 6.432934 -1.594947 15.661132
329.698181 153.246174 44.593933 6.406039 -1.637386 16.582066
322.888756 125.849962 44.595886 6.407994 -1.203595 18.327677
325.061913 112.435083 44.625359 6.437465 -1.342256 19.187687
338.537979 100.366516 44.379921 6.192025 -2.194862 19.908108
338.042603 102.770090 45.032131 6.844237 -2.180269 19.883581
327.991257 85.817986 44.656647 6.468751 -1.529361 20.891434
324.720612 135.360260 45.064774 6.876878 -1.323464 17.791883
321.232147 137.893925 46.127518 7.939623 -1.100753 17.783789
332.237854 172.865238 47.119015 8.931123 -1.843324 15.574395
370.476189 181.990557 46.171509 7.983614 -4.348932 14.881622
373.669319 180.501852 45.839729 7.651835 -4.534111 14.951616
377.417641 180.022831 45.514084 7.326189 -4.752860 14.955082
380.900230 180.060997 45.307384 7.119491 -4.961316 14.934902
383.640671 179.350634 45.101784 6.913888 -5.119998 14.963066
383.771935 181.499519 45.763741 7.575849 -5.188760 14.879932
389.338913 182.969170 45.676529 7.488634 -5.544073 14.776746
392.737274 184.054785 45.613064 7.425171 -5.759229 14.700835
396.489944 185.523720 45.559074 7.371181 -5.997860 14.600915
384.217949 184.315968 45.930096 7.742203 -5.233181 14.709035
389.288483 185.442123 45.848572 7.660680 -5.557813 14.628790
393.658257 187.109098 45.756809 7.568917 -5.834367 14.512673
398.086510 188.363829 45.689728 7.501835 -6.116346 14.425707
383.350754 186.541958 46.060432 7.872538 -5.188077 14.572932
387.599754 187.874680 46.011379 7.823485 -5.462926 14.481586
392.151566 189.657354 45.912106 7.724211 -5.751887 14.357269
395.933304 190.905933 45.852840 7.664948 -5.993498 14.271221
381.427841 189.032793 46.173836 7.985940 -5.071500 14.417292
386.104927 190.591106 46.108059 7.920167 -5.373801 14.309857
388.943825 191.894302 46.039322 7.851428 -5.554026 14.219295
391.985397 192.933140 46.007835 7.819941 -5.750833 14.148852
324.497185 133.525085 44.116634 5.928741 -1.302987 17.765810
320.298233 131.261215 43.050167 4.862275 -1.037900 17.742821
335.279045 168.590069 42.619381 4.431488 -1.949821 15.403142
373.175240 170.802069 43.948589 5.760695 -4.358096 15.399861
384.561615 175.767460 44.211132 6.023237 -5.097190 15.112207
388.414040 176.391163 44.329803 6.141909 -5.352102 15.083598
391.097107 176.865692 44.423157 6.235262 -5.531498 15.061968
394.323883 177.305460 44.494114 6.306220 -5.743808 15.040414
385.483322 172.878428 44.289593 6.101701 -5.162744 15.302198
389.420128 173.223381 44.382496 6.194602 -5.421041 15.289236
393.470497 173.817787 44.532566 6.344672 -5.693601 15.265738
397.183647 174.182882 44.665962 6.478070 -5.944531 15.255053
385.396767 170.251837 44.375633 6.187741 -5.165306 15.476959
389.805832 170.307713 44.499626 6.311731 -5.457178 15.485762
394.242325 170.882578 44.664879 6.476985 -5.756737 15.465534
398.197327 170.997448 44.796501 6.608608 -6.023796 15.471178
383.873749 167.321835 44.480141 6.292246 -5.078292 15.673553
389.131165 167.619295 44.643024 6.455130 -5.428450 15.671494
392.288895 167.905512 44.757195 6.569300 -5.641628 15.664999
395.823708 168.327656 44.869579 6.681684 -5.879811 15.649515
373.990211 168.378696 44.296555 6.108660 -4.436100 15.587613
375.734138 166.824617 44.656803 6.468908 -4.575140 15.723616
377.981834 165.934868 44.896667 6.708774 -4.738402 15.805758
379.568825 164.946012 45.131611 6.943717 -4.860182 15.894370
325.245743 211.281023 45.539074 7.351179 -1.360823 12.923697
328.890648 278.454695 45.525959 7.338065 -1.597780 8.554379
295.934048 336.725020 45.261368 7.073474 0.536524 4.801208
299.169159 358.683672 45.420967 7.233074 0.332094 3.354322
307.965088 368.432279 45.848301 7.660408 -0.231301 2.643358
324.432411 209.209127 43.683903 5.496011 -1.296165 12.976883
324.044609 280.574098 43.701424 5.513531 -1.272066 8.522295
291.180439 340.326104 43.957069 5.769175 0.790190 4.755301
297.353096 362.606728 43.814346 5.626453 0.397955 3.381169
307.613621 374.494901 43.400444 5.212552 -0.251595 2.716591
