# u v d x y z 
292.589645 299.741521 44.457638 6.269745 0.721299 7.261121
298.002548 284.629211 44.473442 6.285549 0.378016 8.219911
310.334969 274.910789 44.449295 6.261402 -0.405839 8.838560
322.132683 266.461301 44.423904 6.236012 -1.154903 9.376054
339.790154 244.288201 44.395290 6.207396 -2.274685 10.783395
351.478081 237.087250 44.413887 6.225995 -3.016793 11.240170
365.662308 226.384649 44.142097 5.954204 -3.899030 11.913946
364.988289 226.868963 44.794678 6.606783 -3.898465 11.895647
355.793686 210.424805 44.424622 6.236729 -3.291160 12.932312
334.035301 250.613022 44.873005 6.685112 -1.919281 10.375020
331.421928 247.303276 45.929436 7.741542 -1.768990 10.576167
319.868793 279.707351 46.962780 8.774888 -1.010755 8.391407
343.901939 313.227739 46.391537 8.203645 -2.603627 6.202293
347.989006 314.890008 46.117336 7.929442 -2.863526 6.121464
351.845207 317.666316 45.849075 7.661182 -3.105378 5.968319
354.886093 320.362687 45.691410 7.503517 -3.296695 5.809811
357.842903 322.026601 45.529327 7.341433 -3.480932 5.720195
354.929466 321.968021 46.177353 7.989459 -3.323772 5.648123
358.287582 326.688952 46.158298 7.970407 -3.544257 5.339054
360.243568 329.738646 46.134964 7.947070 -3.671895 5.140947
362.194290 333.267145 46.123272 7.935378 -3.799756 4.909952
353.106537 323.983297 46.329685 8.141793 -3.210722 5.496904
356.303101 328.121037 46.312027 8.124135 -3.421373 5.225269
358.679085 332.278318 46.270119 8.082226 -3.576252 4.955748
361.282768 336.074953 46.256516 8.068621 -3.747554 4.706657
350.781479 324.849443 46.431515 8.243622 -3.061316 5.427234
353.177261 328.569589 46.433380 8.245488 -3.220318 5.180238
355.637131 332.947526 46.385971 8.198079 -3.381077 4.896130
357.761688 336.334763 46.371323 8.183431 -3.521070 4.673689
347.563210 325.335431 46.499325 8.311432 -2.850517 5.386732
350.179024 329.535327 46.489147 8.301254 -3.023840 5.109045
351.616020 332.435360 46.451538 8.263643 -3.117576 4.921411
353.268280 335.147438 46.455853 8.267959 -3.227425 4.740853
333.926163 251.257210 43.924999 5.737105 -1.893425 10.348970
331.472664 248.821063 42.852135 4.664240 -1.721883 10.515358
319.094982 288.652883 42.666702 4.478809 -0.964395 8.089849
342.874680 326.417341 42.861092 4.673200 -2.420178 5.764015
345.451698 339.849057 42.846615 4.658720 -2.577443 4.943655
347.437706 343.973107 42.860607 4.672715 -2.699554 4.689146
348.852005 346.909018 42.879635 4.691743 -2.786934 4.506475
350.428276 350.257788 42.865463 4.677571 -2.882876 4.303574
348.906670 339.411879 42.875130 4.687236 -2.790097 4.966365
351.035347 343.391004 42.862640 4.674747 -2.919925 4.724488
353.343086 347.793303 42.898209 4.710315 -3.062927 4.449447
355.599365 351.739912 42.925518 4.737625 -3.202590 4.203227
351.697083 338.232651 42.936237 4.748345 -2.963777 5.030016
354.499016 342.576785 42.937317 4.749423 -3.135695 4.763401
357.106895 347.362175 42.976158 4.788264 -3.297717 4.463912
359.700775 351.393313 42.994068 4.806175 -3.457985 4.213572
354.175568 335.669975 43.046547 4.858653 -3.121188 5.172129
357.404785 341.005883 43.062042 4.874150 -3.320595 4.841761
359.351311 344.330935 43.085766 4.897874 -3.441674 4.633677
361.354485 348.073668 43.099133 4.911238 -3.565763 4.401244
347.448578 326.926160 43.132568 4.944674 -2.710883 5.699148
351.753693 328.725557 43.396927 5.209033 -2.988147 5.554765
355.003777 330.954394 43.546650 5.358758 -3.197124 5.397133
357.992287 332.532005 43.707138 5.519245 -3.391750 5.277776
285.350647 307.460604 45.366623 7.178729 1.226048 6.683275
341.973419 344.333797 45.331779 7.143887 -2.442551 4.298738
320.557594 408.743234 44.952290 6.764397 -1.055364 0.219082
341.014442 417.694080 45.136448 6.948554 -2.374584 -0.402468
355.243797 414.314790 45.474422 7.286529 -3.309118 -0.268732
285.627594 310.455551 43.512783 5.324889 1.117069 6.675764
345.844460 346.706343 44.027554 5.839661 -2.645083 4.343904
323.998718 410.849040 44.188599 6.000707 -1.271984 0.270246
344.920120 420.206269 44.086327 5.898432 -2.589039 -0.294114
360.523567 419.302347 43.794968 5.607074 -3.554885 -0.162555
