# u v d x y z 
303.605499 256.613188 44.341114 6.153219 0.018943 10.003007
304.319324 240.551333 44.355801 6.167906 -0.025945 11.020425
306.568661 224.951277 44.312260 6.124365 -0.169310 12.007993
309.294739 210.629482 44.264339 6.076445 -0.342613 12.912599
309.595547 182.152205 44.235462 6.047569 -0.362063 14.710966
314.287548 169.186535 44.238331 6.050437 -0.658545 15.530602
325.481987 156.330042 43.745064 5.557170 -1.362143 16.284142
327.578011 156.964903 44.382160 6.194268 -1.500028 16.320042
314.777527 141.844683 44.097298 5.909404 -0.690562 17.238766
310.034504 191.240273 44.713097 6.525204 -0.383003 14.169930
308.328762 191.382494 45.789516 7.601621 -0.256100 14.235605
303.076744 229.352531 46.178951 7.991057 0.096868 11.757773
336.372375 252.993164 45.462353 7.274458 -2.082882 10.211503
340.987587 252.310925 45.214451 7.026556 -2.375190 10.260172
345.682449 252.775583 44.955650 6.767757 -2.668946 10.234882
349.494743 253.876133 44.796532 6.608637 -2.907076 10.167356
352.939148 253.974037 44.645782 6.457890 -3.120408 10.164101
349.696274 257.689905 45.240200 7.052308 -2.938794 9.912082
354.307938 261.329083 45.189854 7.001959 -3.234374 9.678420
357.089081 263.685451 45.144962 6.957069 -3.411536 9.527820
359.996758 266.565070 45.104919 6.917025 -3.596773 9.343624
348.392448 260.805945 45.343349 7.155454 -2.858712 9.707630
352.685127 263.932357 45.300442 7.112549 -3.134773 9.506580
356.201591 267.177730 45.227016 7.039124 -3.358544 9.299407
359.826431 270.149031 45.187294 6.999399 -3.590484 9.109141
346.303749 262.702918 45.408726 7.220832 -2.725873 9.582631
349.687080 265.719981 45.382816 7.194921 -2.944247 9.387867
353.351593 269.138532 45.301945 7.114051 -3.177974 9.169600
356.394119 271.831927 45.262325 7.074430 -3.372818 8.997093
343.251877 264.301901 45.438694 7.250801 -2.528894 9.477865
346.992912 267.678437 45.396919 7.209026 -2.770123 9.260338
349.235725 269.966369 45.335747 7.147851 -2.913020 9.114578
351.614151 272.210941 45.318825 7.130932 -3.066295 8.969986
308.117027 190.756559 43.771042 5.583147 -0.276515 14.134555
302.067337 189.105434 42.730003 4.542111 0.075104 14.162110
296.856041 230.264769 42.475117 4.287223 0.384788 11.646082
332.818069 257.281036 42.746758 4.558865 -1.802316 10.000063
340.017738 268.913054 42.747520 4.559628 -2.241998 9.289701
343.370972 272.070751 42.763599 4.575706 -2.447311 9.096130
345.770302 274.324665 42.784126 4.596231 -2.594644 8.957431
348.424988 276.883621 42.771690 4.583796 -2.756393 8.801682
343.136330 267.294574 42.767815 4.579920 -2.433116 9.387747
346.537056 270.248408 42.756836 4.568944 -2.640473 9.207751
350.319901 273.567138 42.794243 4.606349 -2.873155 9.003245
353.880577 276.472249 42.822784 4.634891 -3.092216 8.824156
345.410767 265.240703 42.821022 4.633130 -2.574008 9.511313
349.591599 268.306189 42.822723 4.634829 -2.829834 9.323720
353.797493 271.879206 42.863338 4.675444 -3.089091 9.103290
357.693176 274.737411 42.881859 4.693964 -3.328633 8.927354
346.963272 262.036772 42.921974 4.734079 -2.672868 9.704129
351.918907 265.888338 42.938713 4.750819 -2.977496 9.467343
354.963570 268.321352 42.963367 4.775474 -3.165489 9.317102
358.196793 271.117558 42.978184 4.790291 -3.364742 9.144823
337.642250 256.313267 43.009209 4.821313 -2.103528 10.053045
342.664261 256.641612 43.267052 5.079157 -2.420439 10.026741
346.701241 257.669206 43.413155 5.225260 -2.675536 9.959538
350.272980 258.187251 43.569550 5.381655 -2.903816 9.923346
300.817604 267.174196 45.277348 7.089455 0.221196 9.297681
314.511013 333.855529 44.997696 6.809802 -0.666713 5.022099
295.233631 398.622494 44.914200 6.726308 0.569530 0.877642
313.921795 411.435671 45.011009 6.823116 -0.628721 0.031799
328.844070 410.958130 45.287910 7.100019 -1.591744 -0.005120
298.209686 267.809358 43.423897 5.236005 0.332185 9.330231
315.370922 336.913891 43.660694 5.472801 -0.730831 5.010607
297.793331 403.106582 43.782837 5.594942 0.369401 0.853548
317.108803 415.733850 43.720295 5.532403 -0.838981 0.079452
332.806053 417.549398 43.432770 5.244875 -1.814133 0.038985
