# u v d x y z 
311.508522 254.795351 44.528965 6.341072 -0.479392 10.114186
313.332253 238.901110 44.568916 6.381021 -0.595024 11.125326
319.806137 224.607553 44.546234 6.358341 -1.007220 12.034897
326.386719 211.683025 44.522045 6.334151 -1.425772 12.856402
330.185852 183.652124 44.516506 6.328614 -1.667327 14.638804
336.465263 171.557379 44.557484 6.369590 -2.067629 15.411975
349.337044 159.035425 44.309952 6.122058 -2.876591 16.180412
348.810196 160.686035 44.962036 6.774144 -2.870080 16.149815
337.909508 144.769306 44.601723 6.413830 -2.160694 17.123150
328.442154 192.607355 44.986755 6.798862 -1.562109 14.101132
324.414406 192.400360 46.039501 7.851607 -1.309896 14.186023
343.723602 215.363245 47.635838 9.447943 -2.633979 12.731920
381.300392 218.855667 46.373322 8.185429 -5.080563 12.456121
383.557091 218.316135 46.005638 7.817744 -5.196680 12.480475
386.644211 218.548708 45.652695 7.464801 -5.365969 12.454373
389.760513 218.718596 45.420719 7.232825 -5.546091 12.436241
391.949959 218.406086 45.188095 7.000203 -5.664247 12.449343
393.452606 216.819706 45.826588 7.638692 -5.828248 12.572894
399.136848 217.087898 45.700150 7.512258 -6.186081 12.551199
402.653542 217.482176 45.616478 7.428585 -6.405791 12.522766
406.635933 218.084335 45.542931 7.355037 -6.656208 12.481223
394.880829 218.433466 46.016178 7.828285 -5.942029 12.473087
399.993706 218.489571 45.895702 7.707808 -6.264369 12.465697
404.580727 219.299326 45.782646 7.594754 -6.551456 12.409263
409.139709 219.581909 45.685505 7.497611 -6.837261 12.387948
394.834099 220.058012 46.180214 7.992321 -5.956492 12.370967
399.248466 220.364056 46.102631 7.914738 -6.238933 12.348602
404.031525 221.266308 45.981945 7.794051 -6.539462 12.285948
407.968979 221.680841 45.899635 7.711740 -6.787765 12.256565
393.830795 222.309580 46.345940 8.158047 -5.907782 12.226617
398.697395 222.791719 46.250904 8.063011 -6.219308 12.192359
401.723862 223.565168 46.172089 7.984193 -6.410073 12.139403
404.913635 223.845377 46.121159 7.933264 -6.614295 12.119745
328.770561 191.996727 44.038433 5.850540 -1.571331 14.075345
325.535469 189.714918 42.961956 4.774062 -1.359293 14.141567
344.925957 223.746557 42.124725 3.936830 -2.519556 12.033463
383.111267 222.506161 43.435295 5.247403 -4.935639 12.140861
395.250893 226.201401 43.647373 5.459478 -5.711708 11.915751
399.215622 226.429625 43.758133 5.570240 -5.971454 11.903666
401.983337 226.637249 43.845615 5.657723 -6.154714 11.892357
405.293732 226.721449 43.910572 5.722677 -6.369981 11.888315
395.774002 223.285131 43.750641 5.562746 -5.755503 12.100056
399.781723 223.203135 43.838005 5.650112 -6.015946 12.107277
403.940353 223.402376 43.980373 5.792481 -6.293454 12.098174
407.728004 223.402433 44.108242 5.920350 -6.547454 12.101203
395.320206 220.767403 43.859993 5.672101 -5.738906 12.260419
399.759865 220.364714 43.980793 5.792898 -6.030847 12.289039
404.301376 220.506878 44.138351 5.950459 -6.335162 12.284494
408.294106 220.225754 44.266544 6.078650 -6.603095 12.305843
393.382301 218.151541 43.991642 5.803749 -5.631282 12.428431
398.705292 217.911987 44.148815 5.960920 -5.983479 12.448445
401.918221 217.887812 44.258633 6.070741 -6.198970 12.453440
405.529633 217.947865 44.365170 6.177275 -6.440324 12.452998
383.601952 220.303831 43.805008 5.617116 -4.999677 12.287919
385.144081 218.850660 44.179058 5.991163 -5.130993 12.390157
387.280540 217.885523 44.426167 6.238275 -5.289582 12.458877
388.739319 216.901073 44.669758 6.481864 -5.406085 12.529393
306.950016 265.374155 45.435917 7.248025 -0.172504 9.408363
330.391655 328.765569 45.336231 7.148337 -1.692585 5.306366
304.497871 391.324918 44.980442 6.792548 -0.023427 1.331558
317.153835 410.138619 45.039211 6.851319 -0.836431 0.108347
330.588570 415.160716 45.341412 7.153518 -1.705415 -0.290402
306.427822 265.266309 43.580338 5.392444 -0.174586 9.482340
332.420807 332.192516 43.450344 5.262453 -1.790543 5.332794
307.459106 395.943460 43.668652 5.480758 -0.237210 1.327017
320.426674 414.957218 43.671211 5.483319 -1.046178 0.140227
334.676743 422.977417 43.411678 5.223786 -1.929762 -0.292292
