# u v d x y z 
317.753391 251.670055 45.209503 7.021611 -0.874461 10.301650
320.202599 236.094332 45.224529 7.036637 -1.032648 11.307693
326.644936 222.042618 45.230270 7.042376 -1.448918 12.215671
333.179817 209.354525 45.232666 7.044774 -1.871213 13.035612
337.918282 181.913424 45.223938 7.036044 -2.177181 14.808081
343.426361 169.617405 45.234375 7.046482 -2.533383 15.603521
355.016327 156.386576 44.915760 6.727867 -3.266392 16.420446
354.810524 157.516022 45.568298 7.380404 -3.285638 16.424866
342.708740 143.008404 45.187237 6.999343 -2.485481 17.316479
335.878639 190.681772 45.695377 7.507485 -2.056102 14.274811
331.911964 190.379248 46.749931 8.562038 -1.815107 14.369312
313.629456 222.430458 47.379555 9.191661 -0.588367 12.244556
327.023048 257.982931 48.332191 10.144300 -1.504473 9.813711
331.635971 260.983772 48.249847 10.061953 -1.821605 9.608983
335.681915 264.902244 48.175465 9.987572 -2.098820 9.341536
338.345909 268.250999 48.168766 9.980873 -2.281985 9.111338
341.268120 270.675573 48.142994 9.955102 -2.482287 8.945626
334.622383 268.140950 48.618183 10.430290 -2.035148 9.100843
335.995178 272.861023 48.768497 10.580604 -2.133930 8.765957
336.784248 275.895839 48.848442 10.660547 -2.190821 8.550424
337.348595 279.299684 48.943867 10.755972 -2.232570 8.307534
331.577492 269.172649 48.713436 10.525543 -1.825242 9.025217
332.996635 273.353677 48.853481 10.665589 -1.926603 8.727585
333.920517 277.481103 48.944031 10.756136 -1.992883 8.434680
334.934807 281.216755 49.063339 10.875447 -2.066346 8.166458
328.806953 269.273357 48.733665 10.545774 -1.632695 9.017364
329.598045 272.914596 48.859264 10.671371 -1.689491 8.757957
330.570183 277.275825 48.950706 10.762813 -1.758727 8.448678
331.346397 280.597358 49.048454 10.860562 -1.814591 8.210735
325.657349 269.008598 48.688702 10.500807 -1.413058 9.037659
326.572571 273.153234 48.816792 10.628899 -1.477917 8.743311
327.112732 276.041279 48.865479 10.677585 -1.516082 8.539397
327.597618 278.656626 48.956474 10.768581 -1.550918 8.351801
336.232414 190.052261 44.747032 6.559140 -2.057205 14.248237
333.143539 187.647457 43.672134 5.484242 -1.839566 14.321570
312.626495 222.069769 43.221397 5.033503 -0.564282 12.162460
329.569817 263.018589 42.826054 4.638161 -1.605040 9.647081
329.648705 276.546850 42.661610 4.473715 -1.607599 8.828007
330.897026 280.977015 42.606239 4.418346 -1.682817 8.561251
331.829071 284.179673 42.575077 4.387185 -1.739020 8.368284
332.698936 287.677631 42.507393 4.319498 -1.790699 8.160143
333.152275 276.742916 42.628117 4.440223 -1.820495 8.817816
334.451332 280.940480 42.546989 4.359098 -1.897930 8.566940
336.069374 285.811572 42.503212 4.315318 -1.995271 8.273733
337.684937 290.201926 42.456261 4.268369 -2.092182 8.010523
336.301041 276.250648 42.642258 4.454364 -2.012577 8.847061
338.252335 280.973711 42.558296 4.370405 -2.129256 8.564259
340.117760 286.292582 42.508850 4.320959 -2.241248 8.244154
342.012634 290.785174 42.446350 4.258458 -2.354353 7.975867
339.611893 274.555392 42.717735 4.529840 -2.216381 8.946606
341.878090 280.390463 42.631153 4.443260 -2.351969 8.595514
343.294983 284.092584 42.591175 4.403284 -2.436930 8.372567
344.653091 288.185678 42.537418 4.349526 -2.517672 8.127226
335.041618 265.333028 42.988098 4.800204 -1.943288 9.499619
340.016785 268.850541 43.137341 4.949449 -2.253087 9.277452
343.415565 272.159286 43.196789 5.008895 -2.464526 9.070821
346.728630 274.838262 43.275539 5.087647 -2.671981 8.901582
311.844101 261.466427 46.117664 7.929772 -0.482228 9.641101
329.452209 325.503330 46.119648 7.931755 -1.642319 5.421955
312.483082 389.467185 45.937027 7.749133 -0.526265 1.246677
327.392654 405.244911 46.122982 7.935091 -1.506660 0.167377
340.836678 407.569835 46.499298 8.311405 -2.403687 -0.075896
313.354397 262.204270 44.264332 6.076440 -0.599325 9.651278
331.575012 329.470367 44.562603 6.374709 -1.756434 5.359600
313.788261 394.605181 44.578785 6.390891 -0.623971 1.209488
329.851189 410.319414 44.606796 6.418904 -1.647317 0.201927
345.099411 415.006878 44.392879 6.204986 -2.611324 -0.043296
