# u v d x y z 
320.566254 252.310624 52.177399 6.958443 -0.917721 10.137735
320.683899 238.655319 52.139824 6.967175 -0.955296 11.155518
320.259323 225.465660 51.940681 6.935478 -1.154437 12.133821
319.836731 213.303251 51.715645 6.904173 -1.379474 13.027700
318.933544 189.025269 51.760410 6.837377 -1.334708 14.824607
319.111977 177.426682 51.512363 6.850886 -1.582757 15.660072
314.654045 165.704556 50.742588 6.528709 -2.352534 16.440990
323.653107 165.352621 50.742512 7.181047 -2.352610 16.466496
317.699966 154.154119 51.499908 6.747019 -1.595212 17.371153
325.535088 196.230183 51.783112 7.325699 -1.312007 14.293268
339.602013 195.393333 52.055187 8.373930 -1.039933 14.372514
349.228973 226.981287 52.689312 9.116312 -0.405807 12.035282
362.086906 254.528918 51.032852 9.984543 -2.062268 9.996141
361.037331 256.047249 50.673344 9.886947 -2.421776 9.893690
360.104561 258.576193 50.332687 9.799906 -2.762431 9.719659
360.093498 260.972700 50.089516 9.785184 -3.005604 9.554626
359.792099 262.461162 49.850266 9.750017 -3.244855 9.455794
366.355515 261.906123 50.299709 10.247190 -2.795410 9.481256
368.601074 265.997372 50.097935 10.394540 -2.997184 9.194767
369.818764 268.677278 49.975262 10.472958 -3.119859 9.007996
371.268082 271.791844 49.858063 10.567846 -3.237057 8.790959
367.679176 263.671174 50.472420 10.354068 -2.622701 9.348585
369.764633 267.248125 50.279850 10.490747 -2.815269 9.098170
371.162949 270.929103 50.124531 10.579834 -2.970590 8.840635
372.965279 274.264255 49.968361 10.697075 -3.126758 8.609461
367.931480 264.479270 50.652542 10.384595 -2.442576 9.284020
369.785423 267.700038 50.514595 10.508935 -2.580527 9.056421
371.197128 271.574664 50.351505 10.598882 -2.743613 8.784170
372.672844 274.555693 50.222229 10.695303 -2.872891 8.576124
367.267723 265.025654 50.870087 10.351253 -2.225035 9.236706
369.161644 268.670340 50.713860 10.477917 -2.381259 8.978240
369.924049 271.244059 50.614029 10.526032 -2.481091 8.796234
371.269646 273.608451 50.520203 10.616452 -2.574919 8.629780
312.733173 196.969986 51.761276 6.378892 -1.333844 14.237200
298.231030 197.209053 51.971333 5.300003 -1.123787 14.232362
292.390461 229.953661 52.615616 4.840960 -0.479503 11.810493
291.163921 259.008179 50.883560 4.820117 -2.211559 9.673639
289.755630 270.049353 50.633549 4.728549 -2.461571 8.881780
289.351044 273.425388 50.481102 4.705959 -2.614018 8.644858
289.181767 275.867500 50.370369 4.698627 -2.724750 8.474417
288.516197 278.569393 50.254646 4.655939 -2.840472 8.286371
289.540596 269.496031 50.423500 4.722136 -2.671620 8.930655
288.762817 272.682381 50.269672 4.672974 -2.825446 8.708312
288.564987 276.368766 50.090561 4.666810 -3.004560 8.452885
288.289928 279.676008 49.919632 4.654871 -3.175489 8.225914
289.920082 268.440027 50.250759 4.756895 -2.844360 9.013741
289.178066 271.937742 50.050449 4.712447 -3.044671 8.771790
288.945999 275.960870 49.849232 4.704781 -3.245890 8.494471
288.476048 279.312444 49.659317 4.679866 -3.435804 8.266460
291.094666 266.338363 50.094757 4.847655 -3.000363 9.170482
290.411606 270.705771 49.857376 4.808807 -3.237745 8.868345
290.183372 273.492837 49.709827 4.798836 -3.385292 8.676897
289.778919 276.628847 49.558220 4.776659 -3.536899 8.462130
293.934059 259.655900 50.544140 5.034120 -2.550982 9.636086
296.609249 261.429090 50.209511 5.238467 -2.885609 9.518296
297.925491 263.429646 49.960087 5.340743 -3.135031 9.383148
299.478397 264.940152 49.727421 5.458398 -3.367701 9.283631
332.712402 261.526623 52.492859 7.869534 -0.602261 9.441082
332.402420 320.003071 51.595592 7.830392 -1.499528 5.158493
330.721512 374.261820 52.632565 7.722379 -0.462553 0.960297
334.001312 389.566226 51.498947 7.946311 -1.596172 0.051783
339.476891 393.503802 50.573902 8.323410 -2.521218 -0.035049
307.975712 261.414371 52.368793 6.016668 -0.726326 9.453295
311.759930 320.975118 51.455585 6.310524 -1.639535 5.103042
312.891064 375.134332 52.476883 6.383299 -0.618236 0.924747
313.409328 389.469674 51.301121 6.433222 -1.794000 0.101130
310.454559 393.599768 50.307728 6.230221 -2.787392 0.016424
