# u v d x y z 
312.196560 296.553497 54.054462 6.313649 0.959344 6.688261
312.155895 284.969273 53.622345 6.315351 0.527224 7.610562
311.523113 279.834509 52.728474 6.277701 -0.366644 8.054770
310.879440 275.464253 51.885315 6.240202 -1.209803 8.426682
310.143852 260.615759 50.495697 6.205245 -2.599422 9.568206
309.923801 257.199984 49.665928 6.201316 -3.429193 9.834997
306.347313 249.306765 48.705280 5.966296 -4.389841 10.407804
315.711765 249.868455 48.720448 6.617771 -4.374671 10.368508
310.869884 233.937950 49.193928 6.274598 -3.901193 11.481381
316.818943 264.877925 50.928253 6.684799 -2.166868 9.245375
331.304131 261.635098 51.032024 7.740338 -2.063096 9.478098
337.845764 277.022667 53.178474 8.271965 0.083355 8.242775
341.872215 310.925460 53.905895 8.600581 0.810774 5.593501
340.253601 315.468578 53.761177 8.471746 0.666058 5.259246
338.590393 320.300760 53.685699 8.342004 0.590581 4.896784
337.906914 324.094677 53.669418 8.289169 0.574300 4.607770
337.125435 327.394195 53.600712 8.227571 0.505593 4.363372
343.692169 322.913661 53.904408 8.740682 0.809287 4.670485
344.778252 327.245193 54.027138 8.828660 0.932017 4.321633
345.262184 329.930248 54.110512 8.869021 1.015393 4.103685
345.877151 332.758012 54.222996 8.920717 1.127875 3.870192
344.762154 321.979809 54.124844 8.830875 1.029725 4.716581
345.801201 325.948491 54.223289 8.914844 1.128171 4.397631
346.226692 329.452186 54.344440 8.952341 1.249319 4.110746
347.072525 332.831039 54.447269 9.021984 1.352150 3.834792
345.034332 320.416932 54.287273 8.857730 1.192153 4.818764
345.986862 323.600750 54.398956 8.935748 1.303837 4.558511
346.381760 327.278724 54.527225 8.971271 1.432106 4.256693
347.028961 330.172906 54.625511 9.025477 1.530391 4.018587
344.553757 318.235502 54.451374 8.826216 1.356256 4.969601
345.450325 321.816616 54.576862 8.900518 1.481743 4.676367
345.566063 324.150696 54.666794 8.912828 1.571674 4.483575
346.252861 326.379046 54.752647 8.969682 1.657526 4.298957
303.800583 265.194254 50.959949 5.736919 -2.135172 9.221219
289.134769 262.470617 51.093929 4.663341 -2.001189 9.415198
287.943974 280.602350 53.184547 4.480684 0.089429 7.970477
281.649647 310.664821 54.399944 3.935868 1.304825 5.563699
280.735435 317.005134 55.010929 3.830549 1.915810 5.003753
280.488186 319.815459 55.160873 3.802654 2.065753 4.765801
280.423584 321.842723 55.268337 3.791489 2.173216 4.593486
279.918537 323.984184 55.389458 3.744677 2.294339 4.409876
280.525112 319.353418 54.877663 3.821535 1.782541 4.834316
279.931812 322.115822 55.013683 3.767237 1.918564 4.601797
279.891090 325.313444 55.169174 3.755127 2.074056 4.331542
279.767380 328.281126 55.302330 3.737724 2.207210 4.080857
280.842190 321.128139 54.729404 3.854687 1.634286 4.712367
280.293045 324.540796 54.863525 3.804145 1.768406 4.429351
280.231838 328.095818 55.029480 3.789918 1.934360 4.129834
279.933300 331.296787 55.155472 3.759238 2.060351 3.861763
281.852722 322.421565 54.521790 3.945010 1.426671 4.635686
281.381226 326.540251 54.694759 3.898743 1.599638 4.293505
281.272507 329.104872 54.805645 3.884112 1.710525 4.079001
281.017857 331.796565 54.935875 3.856923 1.840757 3.851182
284.258499 315.028067 54.291256 4.144163 1.196135 5.236262
286.786804 319.679375 54.257233 4.341869 1.162111 4.879384
288.045101 323.330984 54.274521 4.438611 1.179400 4.594289
289.495811 326.633992 54.266701 4.551432 1.171581 4.339158
323.970261 302.469950 54.624260 7.226052 1.529139 6.180538
323.046379 334.050593 50.701969 7.136887 -2.393149 4.243145
317.149677 387.985132 51.847809 6.705116 -1.247310 0.094352
319.912071 399.042971 50.484234 6.909894 -2.610884 -0.414873
324.858589 398.988025 49.568909 7.260284 -3.526209 -0.203015
300.197468 303.371644 54.490517 5.374735 1.395396 6.122283
306.364307 333.782158 50.465153 5.933197 -2.629967 4.294314
308.776417 388.167493 51.570015 6.089377 -1.525105 0.139645
306.765594 397.930784 50.198658 5.967164 -2.896462 -0.270231
302.308254 397.468021 49.256664 5.671326 -3.838453 -0.025140
