# u v d x y z 
315.589085 181.454000 51.276958 6.593122 -1.818162 15.344018
316.097775 167.503510 51.224319 6.630680 -1.870802 16.360477
315.710735 153.880291 51.236320 6.602283 -1.858801 17.358870
315.247955 141.236057 51.205791 6.568618 -1.889331 18.280052
315.541840 118.469896 51.650928 6.587280 -1.444190 20.022705
315.669880 106.506958 51.575142 6.597198 -1.519978 20.890963
312.124672 93.590498 50.785187 6.344878 -2.309933 21.677406
321.114273 93.993530 50.789394 6.997084 -2.305727 21.649044
316.179810 83.096495 51.522476 6.635056 -1.572643 22.604010
321.831398 125.345621 51.499123 7.050971 -1.595998 19.490501
336.383743 125.740900 51.657005 8.125286 -1.438114 19.487190
339.079552 160.172195 51.935673 8.331820 -1.159447 16.978088
339.599228 184.075241 49.954773 8.314913 -3.140346 15.046371
337.412949 183.946552 49.605793 8.150210 -3.489329 15.027610
335.076637 184.874411 49.265995 7.977330 -3.829126 14.935098
333.869743 186.267872 49.011707 7.887350 -4.083412 14.817506
332.645683 186.715908 48.771557 7.797307 -4.323564 14.767856
340.148964 189.603453 49.138752 8.330656 -3.956369 14.593107
340.744591 193.392134 48.886982 8.365007 -4.208139 14.310385
340.905342 195.844316 48.734283 8.371674 -4.360837 14.129496
341.177750 198.801956 48.581161 8.386006 -4.513959 13.914572
341.288376 192.306061 49.277561 8.414864 -3.817560 14.412846
341.899529 195.599041 49.040359 8.450465 -4.054760 14.165985
341.882286 198.953047 48.846340 8.443191 -4.248779 13.919634
342.358055 202.077513 48.649967 8.470119 -4.445153 13.690969
341.669426 193.825207 49.442791 8.446802 -3.652330 14.316802
342.272034 196.922951 49.263592 8.483664 -3.831527 14.086972
342.199097 200.446386 49.060230 8.472081 -4.034889 13.827515
342.515984 203.248358 48.895973 8.489007 -4.199145 13.622512
341.302185 194.982405 49.656506 8.427367 -3.438616 14.248811
341.786232 198.439579 49.455681 8.455454 -3.639438 13.991642
341.584930 200.768967 49.330620 8.437374 -3.764500 13.820060
342.027779 203.073978 49.206581 8.464680 -3.888540 13.651077
309.003124 125.949926 51.576794 6.105973 -1.518326 19.458698
294.935474 127.091646 51.905807 5.057672 -1.189312 19.427643
294.962044 161.543455 51.975330 5.057155 -1.119790 16.880795
298.902111 176.690941 49.600510 5.421284 -3.494610 15.541305
299.524689 185.314007 49.081047 5.480593 -4.014072 14.889710
299.759827 187.439861 48.853565 5.503656 -4.241555 14.723574
300.056305 188.953743 48.689583 5.529020 -4.405536 14.605961
299.895916 190.758162 48.512115 5.522961 -4.583005 14.467966
299.252396 183.403702 48.901909 5.466810 -4.193210 15.009169
299.073620 185.396461 48.676315 5.461065 -4.418804 14.852358
299.581776 187.573471 48.418648 5.503917 -4.676473 14.681674
299.942207 189.469929 48.178226 5.535737 -4.916893 14.533144
299.484730 181.181173 48.772697 5.486827 -4.322422 15.153578
299.409924 183.116341 48.497177 5.489720 -4.597944 14.996353
299.950104 185.436459 48.211052 5.535339 -4.884069 14.813310
300.124950 187.255812 47.951595 5.554749 -5.143526 14.668456
300.329475 177.982407 48.689247 5.548031 -4.405875 15.369059
300.482635 180.425406 48.358318 5.567910 -4.736800 15.170970
300.791130 181.973963 48.152393 5.594873 -4.942728 15.046920
300.985870 183.841953 47.933544 5.614214 -5.161578 14.900865
301.890240 174.519224 49.286545 5.641139 -3.808577 15.665818
304.986439 173.386145 48.948013 5.866400 -4.147107 15.713381
306.736641 173.250389 48.675259 5.993953 -4.419860 15.696865
308.634224 172.730742 48.431847 6.129855 -4.663272 15.709608
328.199005 191.537132 51.449963 7.518860 -1.645157 14.617376
325.908051 250.980692 51.197456 7.348346 -1.897665 10.252239
322.253494 300.117044 53.295300 7.087808 0.200179 6.478279
324.832344 318.863468 52.804108 7.280760 -0.291013 5.106338
330.491104 327.599616 52.091686 7.696949 -1.003432 4.536486
303.130627 190.641918 51.628216 5.672041 -1.466905 14.695745
303.028603 250.999660 51.379501 5.670547 -1.715618 10.247992
309.196606 300.864201 53.298809 6.093652 0.203690 6.421088
304.777069 318.453069 52.721573 5.769696 -0.373546 5.146546
297.069492 326.389360 52.044151 5.211380 -1.050969 4.632414
