# u v d x y z 
310.776615 267.961192 54.284191 6.200973 1.189073 8.887001
310.858765 255.933108 53.896080 6.212411 0.800959 9.828599
309.992599 247.507610 53.145569 6.156451 0.050448 10.485364
309.105091 239.946556 52.425835 6.100272 -0.669284 11.059361
308.139973 220.014896 51.380749 6.045696 -1.714370 12.522286
307.783718 212.816191 50.667427 6.031996 -2.427695 13.022979
302.709370 203.181868 49.794327 5.686270 -3.300793 13.674407
311.863918 203.132458 49.755207 6.337931 -3.339915 13.675862
306.896591 189.207916 50.369759 5.973355 -2.725360 14.710194
314.793339 225.954523 51.697807 6.531703 -1.397313 12.092674
329.163132 223.486061 51.820641 7.594577 -1.274478 12.277877
343.279610 232.066040 54.010113 8.712427 0.914991 11.667522
356.931763 262.849731 54.836056 9.809366 1.740937 9.265374
356.310921 267.605081 54.733147 9.755394 1.638028 8.896912
355.851173 272.601171 54.700222 9.717759 1.605101 8.507800
356.157532 276.346149 54.709106 9.742158 1.613986 8.214694
356.145782 279.672718 54.665195 9.738974 1.570076 7.957192
361.754303 273.714581 54.864662 10.188858 1.769543 8.412874
364.128494 277.472363 54.991348 10.382929 1.896229 8.111565
365.433769 279.843864 55.079441 10.491187 1.984320 7.920249
366.952629 282.303786 55.195282 10.618468 2.100161 7.719688
362.931557 272.464156 55.064793 10.293402 1.969671 8.501599
365.122185 275.905423 55.166489 10.472281 2.071368 8.225679
366.651764 279.045510 55.296185 10.601470 2.201065 7.970976
368.513031 281.975198 55.402054 10.755837 2.306933 7.733199
363.082199 270.843015 55.214722 10.314480 2.119604 8.622519
365.011520 273.559756 55.327080 10.473886 2.231958 8.402841
366.569099 276.869788 55.464958 10.606169 2.369838 8.133957
368.107948 279.394054 55.566669 10.735089 2.471549 7.928221
362.360916 268.820486 55.372898 10.267159 2.277780 8.775539
364.363937 271.919675 55.501331 10.433745 2.406210 8.524525
365.239334 274.049578 55.598949 10.509463 2.503829 8.350901
366.620712 275.943031 55.684937 10.624907 2.589818 8.196095
301.994667 226.243000 51.755844 5.584977 -1.339277 12.072509
287.731514 224.071455 51.973484 4.520370 -1.121635 12.238019
278.331242 236.994982 54.187138 3.690649 1.092016 11.287977
271.644630 269.507475 55.035141 3.114456 1.940021 8.735433
268.834057 276.880274 55.548038 2.855995 2.452920 8.128750
268.055344 279.930367 55.662704 2.785693 2.567584 7.880170
267.607880 282.137318 55.746494 2.743840 2.651375 7.699634
266.687069 284.459524 55.835087 2.663760 2.739965 7.509072
268.834934 278.938251 55.398342 2.867006 2.303222 7.973766
267.751980 281.898279 55.494652 2.774112 2.399532 7.733744
267.139263 285.361047 55.614471 2.716489 2.519352 7.451458
266.515312 288.551617 55.713577 2.659345 2.618457 7.191096
269.425735 280.429802 55.247768 2.924642 2.152648 7.864421
268.353233 284.035735 55.337574 2.833368 2.242455 7.574172
267.671967 287.875428 55.464005 2.770061 2.368883 7.261984
266.879387 291.278100 55.551559 2.700616 2.456440 6.985962
270.878716 281.368389 55.055973 3.052778 1.960851 7.801678
269.742470 285.754895 55.178101 2.954643 2.082981 7.448690
269.208889 288.505754 55.259987 2.906641 2.164867 7.226177
268.475971 291.414099 55.356705 2.841663 2.261584 6.989480
274.238567 273.757110 54.936779 3.324828 1.841660 8.406063
276.544590 278.429017 54.905750 3.507732 1.810631 8.041111
277.530994 282.140765 54.911732 3.584740 1.816614 7.749613
278.789673 285.471196 54.899784 3.684180 1.804666 7.489132
322.716370 275.030894 54.760536 7.128734 1.665418 8.314915
321.841125 322.731771 52.016293 7.053046 -1.078827 4.907645
319.016533 374.551177 53.354881 6.841273 0.259761 0.799700
320.861320 388.029699 52.106464 6.980349 -0.988654 0.036352
325.093918 390.402446 51.152672 7.288476 -1.942447 0.064663
298.980484 274.719386 54.762363 5.271838 1.667243 8.339194
302.867031 322.868400 51.947044 5.644796 -1.148075 4.905690
305.021667 374.822509 53.232681 5.777183 0.137560 0.802553
303.901367 387.262795 51.968586 5.721059 -1.126534 0.122446
299.842167 389.574280 50.989258 5.447902 -2.105860 0.160100
