# u v d x y z 
310.719738 263.848658 54.162086 6.198181 1.066968 9.210083
310.743656 251.547003 53.815083 6.204620 0.719964 10.167641
310.100365 242.132564 53.130035 6.164852 0.034917 10.893497
309.417477 233.613281 52.467796 6.123033 -0.627324 11.534068
308.749695 212.439165 51.558041 6.087602 -1.537078 13.085335
308.663616 204.450045 50.885376 6.092155 -2.209743 13.639605
303.534641 194.188929 50.046322 5.739048 -3.048800 14.330608
312.640553 194.052715 50.004601 6.390512 -3.090521 14.337609
307.661304 180.823460 50.670067 6.023088 -2.425052 15.338902
315.296593 218.850260 51.832504 6.567965 -1.262615 12.621422
329.672318 216.794786 51.965050 7.634267 -1.130070 12.778016
343.951988 231.867514 53.950645 8.762270 0.855524 11.682149
354.366570 266.033893 54.123241 9.573420 1.028121 9.042447
353.157463 270.338917 53.940918 9.471297 0.845799 8.717489
352.116890 275.133562 53.820572 9.385591 0.725453 8.354061
352.011223 278.917980 53.759098 9.374657 0.663978 8.066508
351.602364 282.091498 53.656559 9.338628 0.561438 7.828952
358.052826 277.427731 53.926640 9.847750 0.831519 8.172000
360.112343 281.837640 53.966255 10.008681 0.871136 7.829901
361.223412 284.630156 53.999828 10.096316 0.904709 7.612473
362.558441 287.626920 54.056896 10.202775 0.961776 7.377411
359.486618 276.944075 54.134563 9.969937 1.039442 8.198286
361.382904 280.935287 54.156879 10.117906 1.061759 7.888320
362.660141 284.646735 54.214611 10.220240 1.119492 7.597494
364.288292 288.119645 54.251514 10.348674 1.156394 7.325983
359.894371 275.815973 54.306854 10.011289 1.211734 8.276712
361.609650 279.083791 54.353943 10.147162 1.258822 8.020561
362.900009 282.985826 54.416096 10.251166 1.320976 7.713758
364.241142 285.997009 54.458138 10.358078 1.363019 7.476914
359.467316 274.214616 54.499184 9.989000 1.404065 8.391546
361.221733 277.914319 54.554070 10.128826 1.458949 8.100530
361.926537 280.432863 54.603176 10.186694 1.508057 7.901413
363.165665 282.741208 54.642761 10.285794 1.547642 7.718934
302.532749 219.013910 51.894165 5.621309 -1.200955 12.611153
288.369122 216.931458 52.132095 4.560544 -0.963024 12.773376
278.355408 235.671558 54.090050 3.698295 0.994930 11.389824
272.907448 270.529075 54.338379 3.260617 1.243258 8.685501
270.171013 279.508624 54.694832 3.022824 1.599712 7.968334
269.457150 282.932940 54.749046 2.963131 1.653927 7.697448
269.057598 285.411015 54.789238 2.928957 1.694119 7.501024
268.177853 288.045387 54.830574 2.857038 1.735455 7.291993
270.297203 281.141095 54.514961 3.045454 1.419841 7.851351
269.275589 284.442759 54.552414 2.963179 1.457295 7.591845
268.742428 288.300819 54.604614 2.917806 1.509496 7.287577
268.193169 291.833138 54.641506 2.872231 1.546386 7.009301
271.002865 282.173109 54.345955 3.112240 1.250833 7.781162
270.018482 286.108904 54.365990 3.034385 1.270868 7.474278
269.427795 290.375834 54.417801 2.984766 1.322682 7.139156
268.718128 294.104118 54.439545 2.928003 1.344426 6.847640
272.578773 282.485676 54.149517 3.247897 1.054398 7.768818
271.550446 287.307200 54.186905 3.165762 1.091785 7.393315
271.084900 290.344076 54.215721 3.127711 1.120602 7.156158
270.416222 293.598218 54.255264 3.073119 1.160145 6.901094
275.734653 274.354148 54.176689 3.490307 1.081571 8.396511
278.271561 278.821521 54.071789 3.692904 0.976668 8.056575
279.422283 282.511053 54.015617 3.785048 0.920498 7.774987
280.842876 285.759387 53.949619 3.898361 0.854500 7.528643
322.747192 271.211271 54.607159 7.130545 1.512039 8.620561
321.260948 321.645799 52.202957 7.010271 -0.892163 4.966570
317.903996 373.394587 53.524529 6.755967 0.429409 0.855528
319.538136 387.357430 52.305038 6.881724 -0.790082 0.044594
323.739738 390.260468 51.351139 7.190578 -1.743980 0.032436
298.949661 270.961189 54.622086 5.273645 1.526964 8.639410
302.325516 321.747637 52.117332 5.600311 -0.977785 4.968975
303.615799 373.787477 53.371914 5.667012 0.276793 0.854654
302.318249 386.634314 52.130363 5.599441 -0.964756 0.135217
298.202305 389.314020 51.151146 5.323411 -1.943972 0.144527
