# u v d x y z 
323.539391 262.696896 52.696407 7.182682 -0.398711 9.346724
323.895836 250.073133 52.344303 7.207556 -0.750818 10.302114
324.188118 240.875072 51.621040 7.225086 -1.474079 10.990828
324.396706 232.571754 50.924927 7.236095 -2.170192 11.595763
324.919930 210.380974 50.061989 7.268095 -3.033131 13.173626
325.108147 200.792599 49.485222 7.277347 -3.609899 13.827053
320.880051 188.540926 48.738052 6.977510 -4.357069 14.638238
330.234718 188.959551 48.696537 7.628230 -4.398582 14.606064
325.778923 176.546602 49.480656 7.324727 -3.614465 15.540667
331.288185 217.303963 50.332832 7.727902 -2.762290 12.687296
346.046791 215.714521 50.493584 8.795087 -2.601536 12.807159
350.721626 242.272253 52.093594 9.202521 -1.001525 10.886259
353.247910 278.875909 51.460449 9.360454 -1.634669 8.197399
350.782623 282.023549 51.204433 9.167959 -1.890687 7.981370
348.300438 285.944352 50.996582 8.977985 -2.098536 7.708210
347.042236 289.403901 50.860909 8.881082 -2.234211 7.465748
345.683136 292.016931 50.700817 8.776459 -2.394303 7.287786
353.528862 290.504780 51.019913 9.360005 -2.075209 7.374288
354.228210 295.673304 50.955696 9.407838 -2.139425 7.002685
354.473267 298.926101 50.923889 9.424110 -2.171232 6.768579
354.872589 302.550645 50.908710 9.452403 -2.186408 6.506256
355.035858 291.263294 51.218960 9.479807 -1.876161 7.304428
355.710030 295.900455 51.147587 9.525494 -1.947534 6.970826
355.830650 300.207782 51.118324 9.532811 -1.976795 6.658615
356.390724 304.327526 51.072559 9.571330 -2.022560 6.361972
355.721474 290.919213 51.402969 9.539363 -1.692152 7.316218
356.426239 294.870844 51.370644 9.589434 -1.724477 7.028572
356.500664 299.381461 51.341228 9.593363 -1.753891 6.700048
356.911011 302.962604 51.311104 9.621870 -1.784015 6.440101
355.702171 289.910574 51.620106 9.549021 -1.475014 7.374803
356.309662 294.324574 51.585648 9.592032 -1.509471 7.051976
356.224327 297.222590 51.575603 9.585223 -1.519514 6.839231
356.748810 300.055962 51.558235 9.622954 -1.536886 6.631960
318.109570 217.087040 50.373219 6.780196 -2.721901 12.704214
303.442936 214.591627 50.592453 5.719574 -2.502665 12.891747
298.800240 239.294901 52.369614 5.330202 -0.725505 11.108110
295.699902 275.587621 51.822624 5.117242 -1.272496 8.420725
294.174385 286.430984 51.974777 4.998691 -1.120344 7.607873
293.605556 290.205946 51.951279 4.957342 -1.143842 7.329269
293.312092 292.938995 51.932320 4.936285 -1.162802 7.127867
292.543144 295.880685 51.921429 4.879665 -1.173693 6.910495
293.590870 287.308531 51.768215 4.963158 -1.326904 7.556676
292.656898 290.916424 51.740196 4.895182 -1.354923 7.291893
292.248421 295.127363 51.699574 4.866600 -1.395547 6.983843
291.771107 298.952980 51.653915 4.833188 -1.441204 6.705141
293.628178 287.570286 51.573765 4.973244 -1.521355 7.550533
292.652473 291.750884 51.513130 4.903726 -1.581990 7.247002
292.178135 296.391163 51.463196 4.870803 -1.631924 6.909546
291.480160 300.372434 51.402916 4.821945 -1.692206 6.622046
294.431782 286.903496 51.353455 5.040498 -1.741666 7.614420
293.462791 292.071505 51.286884 4.971934 -1.808236 7.240237
293.051376 295.345731 51.245392 4.943388 -1.849729 7.003625
292.473602 298.915014 51.212482 4.902384 -1.882637 6.745096
297.806759 278.503246 51.513771 5.283010 -1.581349 8.221863
299.842682 282.358575 51.246929 5.440519 -1.848190 7.954292
300.710182 285.773406 51.075905 5.508742 -2.019215 7.715477
301.819363 288.685784 50.901466 5.594204 -2.193654 7.515105
335.506630 270.280581 53.179787 8.094291 0.084669 8.754910
336.144371 321.475711 50.692337 8.085371 -2.402782 5.155082
332.200050 373.736107 52.152447 7.825181 -0.942674 1.091553
334.592400 390.124598 51.077621 7.981013 -2.017498 0.101063
339.619446 395.164847 50.148571 8.321789 -2.946548 -0.060778
311.066895 269.931192 53.124516 6.238282 0.029395 8.783816
316.370163 321.471648 50.548553 6.654116 -2.546567 5.172111
314.033756 373.789809 51.981987 6.473182 -1.113131 1.120131
314.192677 389.395573 50.882507 6.494105 -2.212614 0.195900
311.452656 394.565864 49.894924 6.306994 -3.200195 0.038142
