# u v d x y z 
322.648163 252.639627 52.501858 7.114855 -0.593261 10.107353
323.082657 239.729490 52.187153 7.146055 -0.907967 11.075525
323.483429 229.208136 51.557167 7.172801 -1.537951 11.850214
323.798103 219.622221 50.943428 7.192647 -2.151694 12.538378
324.460716 196.141605 50.268059 7.236566 -2.827061 14.204897
324.918365 185.808792 49.752377 7.265808 -3.342743 14.906988
320.684776 173.274622 49.016415 6.964185 -4.078706 15.727699
329.996300 173.555603 48.982262 7.615724 -4.112859 15.704782
325.262871 161.737518 49.779408 7.290496 -3.315713 16.620872
330.764503 203.477154 50.486458 7.692610 -2.608661 13.689514
345.442314 202.258129 50.672195 8.757975 -2.422923 13.787449
349.829140 228.822784 52.305527 9.145134 -0.789595 11.890544
357.779770 264.507136 51.724674 9.707872 -1.370446 9.244469
356.404915 267.813263 51.439293 9.591438 -1.655826 9.011510
354.989090 271.909060 51.202057 9.475539 -1.893062 8.721346
354.520988 275.429578 51.052444 9.433922 -2.042675 8.471407
353.919411 278.116379 50.877071 9.381550 -2.218048 8.285002
360.496483 275.770712 51.295807 9.883807 -1.799312 8.434092
361.932793 280.757589 51.243320 9.985913 -1.851799 8.071711
362.627831 283.923411 51.216255 10.035146 -1.878863 7.841655
363.472862 287.442842 51.207874 10.096453 -1.887244 7.584721
361.540413 276.414785 51.513596 9.973228 -1.581525 8.375564
362.906036 280.875850 51.453472 10.070043 -1.641647 8.050781
363.597794 285.098176 51.427723 10.119286 -1.667395 7.742078
364.729919 289.071107 51.391293 10.200132 -1.703828 7.452748
361.706734 276.066670 51.705265 9.996888 -1.389854 8.391306
362.924461 279.863691 51.684090 10.085536 -1.411030 8.112047
363.595276 284.292068 51.657669 10.133422 -1.437452 7.786752
364.481392 287.759500 51.634609 10.197349 -1.460509 7.532440
361.041222 275.164475 51.920254 9.960337 -1.174865 8.447146
362.224388 279.429660 51.895901 10.046625 -1.199221 8.132162
362.505760 282.295904 51.885956 10.066880 -1.209163 7.920269
363.382568 285.017266 51.876820 10.131306 -1.218301 7.719141
317.620564 203.298483 50.517616 6.744516 -2.577503 13.704034
302.968998 201.204271 50.744743 5.681615 -2.350379 13.867758
297.455540 226.887503 52.458336 5.226742 -0.636786 12.038015
291.675797 262.696810 51.920662 4.815361 -1.174459 9.371882
289.498672 273.427248 52.076431 4.647092 -1.018690 8.568542
288.691711 277.146335 52.054184 4.588053 -1.040938 8.293041
288.225040 279.845982 52.036053 4.554173 -1.059069 8.093319
287.273121 282.724600 52.026340 4.483864 -1.068781 7.879924
288.831406 274.226832 51.870342 4.606627 -1.224777 8.519134
287.670727 277.755489 51.843754 4.521848 -1.251368 8.259093
286.993465 281.915488 51.804367 4.473546 -1.290754 7.953351
286.271133 285.686302 51.759892 4.422232 -1.335227 7.677191
288.822536 274.454441 51.675835 4.614633 -1.419284 8.511842
287.579327 278.544731 51.616768 4.525591 -1.478351 8.213139
286.808071 283.126216 51.568203 4.471023 -1.526916 7.878300
285.853996 287.035131 51.509266 4.403613 -1.585855 7.594295
289.630718 273.800883 51.454762 4.683887 -1.640359 8.570765
288.331146 278.873706 51.389980 4.591290 -1.705140 8.201475
287.709541 282.100396 51.349495 4.547522 -1.745627 7.967024
286.905117 285.611773 51.317768 4.490013 -1.777353 7.711510
293.543530 265.677896 51.611069 4.965596 -1.484051 9.162126
295.287514 269.597526 51.343781 5.103617 -1.751340 8.884432
295.910206 273.021784 51.172958 5.155169 -1.922161 8.641327
296.804409 275.960026 50.998459 5.226321 -2.096663 8.435493
334.588470 260.634170 52.969917 8.020164 -0.125204 9.493944
334.931183 316.423330 51.283123 8.010117 -1.811996 5.456463
331.373062 369.783955 52.519016 7.769524 -0.576103 1.318037
333.411980 387.003901 51.537373 7.903689 -1.557748 0.232224
338.364182 393.135717 50.628815 8.244460 -2.466305 -0.020468
310.056858 260.160027 52.899677 6.164823 -0.195442 9.531846
313.055801 316.465130 51.070724 6.409599 -2.024397 5.476603
311.440487 369.742613 52.311275 6.276580 -0.783845 1.359642
311.632023 386.251781 51.303391 6.302941 -1.791729 0.336485
308.792953 392.574377 50.336811 6.110340 -2.758307 0.083776
