# u v d x y z 
311.590996 289.352345 53.816418 6.269745 0.721299 7.261121
311.743889 277.117968 53.473137 6.285549 0.378016 8.219911
311.300259 269.451141 52.689281 6.261402 -0.405839 8.838560
310.832615 262.632051 51.940216 6.236012 -1.154903 9.376054
310.236454 243.746023 50.820435 6.207396 -2.274685 10.783395
310.351753 237.416697 50.078327 6.225995 -3.016793 11.240170
306.311474 227.783346 49.196091 5.954204 -3.899030 11.913946
315.596943 228.043871 49.196655 6.606783 -3.898465 11.895647
310.449467 213.619223 49.803959 6.236729 -3.291160 12.932312
316.838627 249.305906 51.175838 6.685112 -1.919281 10.375020
331.255760 246.535349 51.326130 7.741542 -1.768990 10.576167
344.979820 275.802798 52.084366 8.774888 -1.010755 8.391407
337.848282 307.281561 50.491493 8.203645 -2.603627 6.202293
334.119492 308.756061 50.231594 7.929442 -2.863526 6.121464
330.431404 311.233163 49.989742 7.661182 -3.105378 5.968319
328.255234 313.734941 49.798424 7.503517 -3.296695 5.809811
325.999069 315.273128 49.614189 7.341433 -3.480932 5.720195
335.094147 316.049094 49.771347 7.989459 -3.323772 5.648123
334.892159 320.753660 49.550861 7.970407 -3.544257 5.339054
334.600105 323.768077 49.423225 7.947070 -3.671895 5.140947
334.471931 327.265506 49.295364 7.935378 -3.799756 4.909952
337.197571 317.998695 49.884399 8.141793 -3.210722 5.496904
337.021675 322.157350 49.673748 8.124135 -3.421373 5.225269
336.482468 326.224279 49.518867 8.082226 -3.576252 4.955748
336.346703 330.056949 49.347565 8.068621 -3.747554 4.706657
338.570862 318.740516 50.033806 8.243622 -3.061316 5.427234
338.656273 322.458158 49.874802 8.245488 -3.220318 5.180238
338.049049 326.725202 49.714043 8.198079 -3.381077 4.896130
337.893181 330.111036 49.574051 8.183431 -3.521070 4.673689
339.437675 318.974433 50.244602 8.311432 -2.850517 5.386732
339.362679 323.129883 50.071281 8.301254 -3.023840 5.109045
338.872185 325.913873 49.977543 8.263643 -3.117576 4.921411
338.974342 328.637638 49.867695 8.267959 -3.227425 4.740853
303.879623 249.657340 51.201694 5.737105 -1.893425 10.348970
289.314842 247.357936 51.373238 4.664240 -1.721883 10.515358
287.270775 279.820232 52.130726 4.478809 -0.964395 8.089849
289.015770 313.092155 50.674942 4.673200 -2.420178 5.764015
288.718662 324.687052 50.517677 4.658720 -2.577443 4.943655
288.837261 328.427410 50.395565 4.672715 -2.699554 4.689146
289.047890 331.122723 50.308186 4.691743 -2.786934 4.506475
288.791180 334.125452 50.212242 4.677571 -2.882876 4.303574
288.983231 324.729023 50.305023 4.687236 -2.790097 4.966365
288.728733 328.322725 50.175194 4.674747 -2.919925 4.724488
289.137001 332.423272 50.032192 4.710315 -3.062927 4.449447
289.433765 336.136479 49.892529 4.737625 -3.202590 4.203227
289.729061 324.133787 50.131344 4.748345 -2.963777 5.030016
289.639988 328.158946 49.959427 4.749423 -3.135695 4.763401
290.087204 332.655702 49.797401 4.788264 -3.297717 4.463912
290.243206 336.485252 49.637135 4.806175 -3.457985 4.213572
291.178818 322.408204 49.973930 4.858653 -3.121188 5.172129
291.281300 327.384424 49.774525 4.874150 -3.320595 4.841761
291.545734 330.531020 49.653446 4.897874 -3.441674 4.633677
291.663322 334.042826 49.529358 4.911238 -3.565763 4.401244
292.608643 314.415092 50.384235 4.944674 -2.710883 5.699148
296.150208 316.843915 50.106972 5.209033 -2.988147 5.554765
298.150749 319.377108 49.897995 5.358758 -3.197124 5.397133
300.325413 321.368895 49.703369 5.519245 -3.391750 5.277776
323.382568 296.340079 54.321167 7.178729 1.226048 6.683275
323.146057 333.374047 50.652569 7.143887 -2.442551 4.298738
317.957592 385.761523 52.039757 6.764397 -1.055364 0.219082
320.446014 398.130813 50.720535 6.948554 -2.374584 -0.402468
325.206413 399.218724 49.786003 7.286529 -3.309118 -0.268732
299.452171 296.550322 54.212189 5.324889 1.117069 6.675764
305.062408 333.122206 50.450035 5.839661 -2.645083 4.343904
307.633533 385.679705 51.823135 6.000707 -1.271984 0.270246
305.893536 397.300494 50.506081 5.898432 -2.589039 -0.294114
301.501637 398.508339 49.540234 5.607074 -3.554885 -0.162555
