# u v d x y z 
321.702843 283.787541 52.229523 7.043291 -0.865598 7.788213
321.809578 270.529518 52.026646 7.050730 -1.068474 8.786289
322.485008 259.641051 51.465607 7.098938 -1.629514 9.611303
323.065147 249.714389 50.913227 7.139174 -2.181892 10.348801
323.996887 225.924883 50.390224 7.203956 -2.704897 12.068570
324.415627 215.124035 49.968922 7.231441 -3.126198 12.831108
320.401764 202.069302 49.321140 6.944542 -3.773981 13.727908
329.662323 202.325220 49.299305 7.596730 -3.795816 13.708703
324.680252 191.511927 50.184898 7.251775 -2.910221 14.531601
330.205841 233.415155 50.564240 7.653449 -2.530881 11.531013
344.850845 232.477369 50.764297 8.718430 -2.330822 11.600904
363.914108 259.626975 51.426208 10.142429 -1.668912 9.613443
362.548370 291.208348 49.757858 9.940686 -3.337260 7.415333
358.483467 293.551469 49.566772 9.641238 -3.528347 7.263396
354.780388 296.864161 49.387901 9.370134 -3.707217 7.043357
352.702522 299.831529 49.231422 9.216223 -3.863698 6.847372
350.320091 301.869564 49.086548 9.042389 -4.008573 6.716840
359.781380 300.447063 49.080814 9.705524 -4.014304 6.817086
360.065269 305.106597 48.854988 9.712504 -4.240132 6.511384
360.133858 308.133159 48.726162 9.709904 -4.368959 6.312692
360.483360 311.596727 48.592583 9.726507 -4.502536 6.085259
362.699318 301.866703 49.146088 9.914099 -3.949034 6.711778
362.903290 305.987577 48.931469 9.915265 -4.163652 6.442689
362.917786 310.111213 48.776821 9.906796 -4.318297 6.169928
363.200455 313.906488 48.600605 9.915618 -4.494515 5.924073
364.721413 302.278161 49.263004 10.063538 -3.832117 6.672489
365.241737 305.908599 49.095142 10.089306 -3.999977 6.432799
365.227242 310.248370 48.935322 10.077962 -4.159796 6.144464
365.485764 313.613205 48.791142 10.086666 -4.303977 5.924398
366.324768 302.317157 49.449116 10.188691 -3.646003 6.653176
366.761742 306.418576 49.268593 10.207499 -3.826527 6.380574
366.701775 309.274864 49.176601 10.197142 -3.918518 6.188641
367.143784 311.928577 49.059380 10.220298 -4.035738 6.014257
317.082119 233.121643 50.590973 6.705352 -2.504148 11.552478
302.458439 231.036587 50.825577 5.642578 -2.269545 11.706174
294.051361 255.262012 52.503342 4.969963 -0.591780 9.910635
296.671047 290.336838 51.524269 5.199082 -1.570852 7.350261
295.935593 301.662197 51.524857 5.144927 -1.570262 6.516594
295.737629 305.458446 51.450863 5.132920 -1.644256 6.244082
295.715504 308.196745 51.396420 5.133183 -1.698699 6.048119
295.223866 311.209803 51.343277 5.098967 -1.751845 5.832295
295.692101 302.148843 51.310009 5.134466 -1.785112 6.499849
295.117912 305.800438 51.230927 5.095188 -1.864194 6.239620
295.141983 309.992895 51.136669 5.100297 -1.958452 5.942212
295.068283 313.799715 51.041828 5.098292 -2.053292 5.674113
296.002140 301.984620 51.119587 5.163720 -1.975532 6.528747
295.480709 306.144218 51.001930 5.129761 -2.093191 6.236097
295.490494 310.755301 50.893173 5.134283 -2.201948 5.911128
295.228653 314.707718 50.780823 5.119221 -2.314297 5.635760
297.031555 300.759673 50.921837 5.245385 -2.173281 6.635367
296.616592 305.895252 50.786709 5.219712 -2.308411 6.274498
296.555882 309.139309 50.703495 5.218094 -2.391624 6.047353
296.343517 312.720866 50.623661 5.205409 -2.471458 5.796221
299.437599 292.398705 51.206970 5.412037 -1.888150 7.222247
302.171268 295.492673 50.918480 5.619361 -2.176641 7.018784
303.576527 298.458066 50.718735 5.726266 -2.376386 6.819760
305.184498 300.891223 50.523960 5.846895 -2.571159 6.660408
333.652992 291.750383 52.687283 7.943862 -0.407839 7.160234
336.714249 336.329713 49.419231 8.096242 -3.675887 4.254587
330.934525 387.438011 51.108360 7.714587 -1.986758 0.290624
335.196838 401.495562 49.871117 7.998926 -3.224001 -0.450304
341.192741 403.795617 48.952774 8.398297 -4.142345 -0.399283
309.074154 292.262321 52.495823 6.096861 -0.599296 7.135997
319.980469 336.057515 49.148582 6.914863 -3.946535 4.310944
319.664516 386.990397 50.877476 6.891852 -2.217642 0.371788
318.398380 400.557997 49.625717 6.802691 -3.469401 -0.327220
314.584198 403.279374 48.643497 6.539887 -4.451623 -0.291039
