# u v d x y z 
323.457870 291.700158 52.537560 7.175762 -0.557560 7.175074
323.065414 278.815055 52.268925 7.145130 -0.826197 8.157043
323.809738 269.426436 51.588722 7.197005 -1.506397 8.886684
324.466133 260.949569 50.930393 7.241179 -2.164727 9.531116
325.578308 238.395853 50.193844 7.316231 -2.901278 11.170384
326.478500 228.478575 49.681633 7.376039 -3.413486 11.873078
323.022728 215.374460 49.032307 7.127965 -4.062813 12.780283
332.322731 215.993414 49.015049 7.779091 -4.080070 12.736335
327.619629 204.702129 49.898617 7.459392 -3.196504 13.571522
331.740913 245.489602 50.442059 7.762285 -2.653062 10.659778
346.366615 244.143176 50.648655 8.823997 -2.446465 10.755578
360.207291 274.427633 51.281181 9.861773 -1.813937 8.533231
355.340729 304.789310 49.486813 9.414664 -3.608309 6.475050
350.986748 306.472278 49.289280 9.098113 -3.805841 6.374830
346.857758 309.180551 49.100822 8.800147 -3.994297 6.202756
344.392242 311.781521 48.935719 8.621451 -4.159400 6.037244
341.749344 313.416638 48.785210 8.432016 -4.309910 5.938722
351.373367 313.309708 48.783440 9.102664 -4.311679 5.946360
351.035614 317.899275 48.543919 9.068508 -4.551202 5.653165
350.699310 320.874124 48.406178 9.039143 -4.688942 5.462778
350.583420 324.324346 48.262367 9.024846 -4.832753 5.241513
354.081268 315.168557 48.843655 9.294311 -4.251465 5.810349
353.737488 319.214644 48.617004 9.259400 -4.478117 5.553675
353.199425 323.268313 48.450104 9.214115 -4.645016 5.291990
352.975464 327.021317 48.262863 9.189794 -4.832256 5.055505
356.030655 315.919361 48.958523 9.436245 -4.136596 5.745503
356.066017 319.542503 48.779896 9.429515 -4.315222 5.512394
355.470428 323.806615 48.607124 9.379257 -4.487997 5.235932
355.279198 327.141681 48.453060 9.358213 -4.642058 5.023529
357.608223 316.272526 49.143448 9.556518 -3.951671 5.700652
357.497368 320.350041 48.950680 9.538408 -4.144439 5.436518
357.054291 323.156376 48.850052 9.502098 -4.245067 5.252226
357.141380 325.818229 48.724991 9.501541 -4.370129 5.081799
318.580170 245.158553 50.450626 6.813905 -2.644495 10.683570
303.849049 242.632813 50.646671 5.747675 -2.448448 10.864868
296.104774 267.579246 52.265396 5.132102 -0.829725 8.996159
301.049423 302.612815 51.248234 5.528830 -1.846887 6.471364
300.920124 314.045863 51.230854 5.519838 -1.864265 5.636169
300.998611 317.871594 51.151585 5.527733 -1.943535 5.364995
301.177559 320.624199 51.093979 5.542358 -2.001141 5.170486
300.898762 323.682661 51.034897 5.523621 -2.060223 4.954308
300.914116 314.534268 51.015549 5.525268 -2.079571 5.623350
300.612755 318.237104 50.929489 5.505689 -2.165631 5.363108
300.956554 322.447543 50.830791 5.533387 -2.264326 5.068397
301.182423 326.276565 50.731514 5.552457 -2.363607 4.802587
301.406040 314.336128 50.828186 5.566095 -2.266934 5.657686
301.224346 318.543806 50.703476 5.556248 -2.391644 5.366154
301.591854 323.175144 50.589809 5.585857 -2.505309 5.044196
301.655331 327.160950 50.472023 5.593532 -2.623098 4.770802
302.571507 313.026996 50.638531 5.655445 -2.456589 5.772531
302.568073 318.207879 50.495823 5.658750 -2.599297 5.413686
302.766228 321.469245 50.408859 5.675186 -2.686259 5.188543
302.827225 325.080371 50.324081 5.681658 -2.771039 4.938799
304.249439 304.497743 50.944630 5.769939 -2.150491 6.361339
307.445583 307.422867 50.668079 6.007509 -2.427042 6.175092
309.215641 310.303774 50.473030 6.138636 -2.622091 5.986153
311.156292 312.637453 50.284580 6.280947 -2.810541 5.837440
335.586281 298.599043 53.039959 8.097230 -0.055163 6.615229
337.942963 337.063723 49.387573 8.182178 -3.707545 4.207156
331.538887 390.241499 50.819675 7.753953 -2.275443 0.147897
335.558090 403.237045 49.523411 8.016935 -3.571707 -0.493291
341.445694 404.561427 48.607037 8.405394 -4.488082 -0.371560
311.227798 300.283484 52.842388 6.254029 -0.252733 6.504611
322.161827 337.952728 49.128532 7.067961 -3.966586 4.180683
320.788231 390.909455 50.612659 6.973227 -2.482462 0.144033
319.932880 402.972507 49.293396 6.911509 -3.801725 -0.421024
316.564026 404.228032 48.313076 6.679089 -4.782043 -0.279442
