# u v d x y z 
312.591839 290.494895 54.598866 6.338411 1.503747 7.116839
312.011566 279.532771 54.093754 6.298914 0.998632 8.000394
311.259422 274.516153 53.194363 6.252022 0.099243 8.432409
310.490303 270.254946 52.346710 6.205090 -0.748409 8.792863
309.870605 255.738974 50.937275 6.179144 -2.157844 9.910072
309.568901 252.318878 50.106499 6.169569 -2.988623 10.173565
305.282688 244.567008 49.153023 5.882805 -3.942097 10.734670
314.567013 244.983387 49.139240 6.534845 -3.955879 10.705530
309.835472 229.256659 49.619137 6.195727 -3.475982 11.816895
316.460056 260.040236 51.370396 6.656452 -1.724725 9.584681
330.904007 257.126255 51.458660 7.717814 -1.636459 9.796368
337.247009 244.958453 53.776196 8.241203 0.681074 10.674435
349.267120 257.903838 56.121490 9.262684 3.026370 9.619945
349.350433 262.289028 56.270287 9.275601 3.175166 9.263630
349.347496 266.249800 56.487549 9.284474 3.392429 8.937092
349.817886 268.779688 56.685932 9.330885 3.590814 8.724783
350.158310 271.466360 56.817108 9.364104 3.721987 8.501320
354.201927 264.304662 56.756382 9.689344 3.661262 9.084724
356.118622 265.451789 57.078770 9.861386 3.983649 8.979993
357.120514 266.164713 57.286480 9.954098 4.191361 8.914096
358.221588 266.684675 57.524284 10.057193 4.429166 8.862478
354.505806 261.632924 56.868195 9.719498 3.773075 9.297894
356.330528 262.799492 57.152924 9.882514 4.057806 9.193849
357.436905 263.714633 57.436035 9.987988 4.340917 9.109539
358.908195 264.564857 57.695072 10.123109 4.599954 9.030686
354.033279 259.326138 56.906807 9.682985 3.811686 9.484232
355.551834 259.973860 57.160034 9.819298 4.064916 9.424350
356.672516 260.960398 57.458885 9.926465 4.363767 9.334844
357.853470 261.646757 57.689732 10.035888 4.594614 9.271366
352.713623 256.888962 56.918686 9.576260 3.823566 9.682077
354.275017 257.691050 57.205261 9.717251 4.110141 9.609614
354.856720 258.304095 57.402901 9.774632 4.307779 9.554348
355.923538 258.699775 57.587006 9.871561 4.491885 9.516982
303.558788 260.066299 51.412670 5.708683 -1.682449 9.581556
289.107971 257.031369 51.554642 4.641052 -1.540480 9.801007
284.913425 249.187689 54.005611 4.209275 0.910490 10.346520
277.388897 264.708652 56.331112 3.487191 3.235992 9.066979
275.462818 265.449758 57.135796 3.280997 4.040675 8.978085
274.768658 266.588702 57.388836 3.207986 4.293716 8.875509
274.377079 267.434378 57.572060 3.163941 4.476942 8.798997
273.551311 268.208485 57.769257 3.082940 4.674135 8.727384
274.891815 268.033547 57.118805 3.235484 4.023685 8.767870
273.881283 269.155283 57.354683 3.137486 4.259563 8.666513
273.325500 270.573564 57.631813 3.073469 4.536693 8.538202
272.731380 271.944652 57.879105 3.007857 4.783983 8.414034
274.914265 270.362606 57.067329 3.240631 3.972208 8.580055
273.843651 271.979771 57.330025 3.136029 4.234904 8.436215
273.212700 273.581414 57.631813 3.064183 4.536693 8.290563
272.419662 275.128226 57.881496 2.981919 4.786378 8.150681
275.670967 272.821784 56.947453 3.309912 3.852332 8.385192
274.559059 274.716983 57.275482 3.198160 4.180363 8.214743
274.043140 275.905981 57.484589 3.142220 4.389470 8.106730
273.370934 277.043266 57.715801 3.071615 4.620681 8.001100
279.155693 269.153252 56.443886 3.622791 3.348768 8.704613
280.782509 273.284926 56.633602 3.743339 3.538483 8.362438
281.366005 276.103692 56.815742 3.780494 3.720624 8.124990
282.184753 278.840604 56.962139 3.839038 3.867019 7.894725
324.695892 295.551224 55.167400 7.286322 2.072280 6.677335
322.896614 328.212762 51.326488 7.128625 -1.768631 4.587286
318.352604 382.477663 52.354996 6.793021 -0.740124 0.399048
320.784874 393.330059 50.989212 6.973406 -2.105909 -0.113468
325.416527 393.205891 50.066235 7.303642 -3.028886 0.097585
301.164398 296.981306 55.120094 5.433063 2.024976 6.568481
302.808189 327.713399 51.103741 5.661141 -1.991381 4.651813
306.140366 382.539067 52.039127 5.885887 -1.055991 0.458776
304.644203 392.293732 50.670055 5.804693 -2.425066 0.031457
300.278187 392.050388 49.720772 5.515401 -3.374349 0.255270
