# u v d x y z 
319.111080 252.628026 43.570766 6.971572 -0.901626 10.269339
318.744259 236.348705 43.666054 6.994575 -0.996913 11.283125
318.759518 221.317005 43.986061 6.994190 -1.316921 12.229345
318.815594 207.887335 44.321194 6.991234 -1.652051 13.088602
318.966484 179.752808 44.460022 6.981885 -1.790879 14.881916
318.653145 167.327356 44.755234 7.002355 -2.086092 15.701759
323.490868 156.026773 45.496685 6.689353 -2.827545 16.513218
313.450089 155.931530 45.507511 7.342056 -2.838370 16.520710
319.528236 140.451221 44.717155 6.946379 -2.048015 17.414698
311.530380 188.197174 44.385868 7.453287 -1.716727 14.340090
294.784145 186.745863 44.129253 8.505895 -1.460110 14.412594
283.313255 222.067280 43.183010 9.179447 -0.513869 12.161627
269.381752 258.433356 44.436409 10.129519 -1.767267 9.885197
271.054878 260.788851 44.778454 10.047223 -2.109314 9.725511
272.532902 264.173183 45.089706 9.973782 -2.420564 9.498269
272.841969 267.190633 45.302982 9.968242 -2.633842 9.295619
273.461266 269.159288 45.524197 9.942869 -2.855056 9.158996
265.583076 267.952724 45.062199 10.419308 -2.393057 9.255913
263.387642 272.760844 45.207195 10.572365 -2.538055 8.939606
262.232437 275.861521 45.293816 10.654119 -2.624673 8.734921
260.822601 279.407673 45.369305 10.751724 -2.700164 8.501216
263.825340 269.681597 44.865276 10.516658 -2.196135 9.152967
261.788311 273.929601 45.007614 10.659055 -2.338471 8.873799
260.481777 278.192167 45.114307 10.752132 -2.445167 8.593910
258.745956 282.032404 45.224838 10.873677 -2.555696 8.339773
263.249626 270.344024 44.675781 10.538195 -2.006638 9.118725
261.368294 274.153304 44.768612 10.666042 -2.099469 8.871077
260.046482 278.679914 44.880508 10.760162 -2.211367 8.575394
258.611507 282.134356 44.969303 10.859953 -2.300163 8.348568
263.657265 270.665116 44.455231 10.494427 -1.786090 9.107893
261.738625 275.008206 44.560905 10.625071 -1.891763 8.826789
261.033058 278.032351 44.627213 10.675570 -1.958071 8.630674
259.661999 280.799317 44.688171 10.768234 -2.019028 8.450719
326.483727 188.638887 44.396507 6.505020 -1.727365 14.312862
343.572617 187.569895 44.180962 5.428442 -1.511820 14.364518
351.633224 223.834419 43.214813 4.963351 -0.545670 12.053347
355.267410 261.398234 44.594997 4.669457 -1.925856 9.692137
357.484512 274.081964 44.712940 4.521896 -2.043799 8.878350
358.117790 277.982225 44.825092 4.475338 -2.155951 8.623133
358.433075 280.784583 44.907581 4.450619 -2.238440 8.438876
359.313850 283.828783 44.989292 4.389524 -2.320151 8.238462
357.676620 273.645744 44.926659 4.498121 -2.257518 8.895942
358.708572 277.284007 45.040123 4.425615 -2.370981 8.656391
359.109688 281.483760 45.177120 4.392151 -2.507978 8.378048
359.570656 285.204620 45.309891 4.354897 -2.640751 8.129333
357.178955 272.660050 45.112354 4.520200 -2.443212 8.950541
358.178253 276.660876 45.269009 4.447254 -2.599868 8.684498
358.632202 281.207042 45.424313 4.409327 -2.755173 8.381355
359.303017 284.939103 45.574516 4.357361 -2.905377 8.129532
355.752983 270.568686 45.297539 4.602638 -2.628399 9.077234
356.736755 275.543032 45.482021 4.529298 -2.812882 8.745974
357.129517 278.681474 45.597343 4.497661 -2.928201 8.535683
357.727509 282.156043 45.712074 4.452524 -3.042932 8.302443
352.193489 262.776704 44.941750 4.849339 -2.272607 9.593036
349.371986 265.349422 45.270752 5.016683 -2.601611 9.415947
348.098679 267.926259 45.504517 5.089646 -2.835374 9.239970
346.563263 269.919848 45.728512 5.180958 -3.059372 9.100800
304.515247 263.911142 43.213547 7.872172 -0.544406 9.579235
305.902557 330.350447 44.290798 7.808223 -1.621656 5.338653
308.673286 400.387809 43.201088 7.615279 -0.531946 1.156889
305.901356 413.177834 44.220467 7.806882 -1.551324 0.115351
300.314159 412.937851 45.125359 8.185286 -2.456219 -0.093046
334.475441 263.343544 43.343613 6.019930 -0.674471 9.609938
330.075531 330.974278 44.387035 6.277352 -1.717894 5.286674
330.193176 400.549729 43.305775 6.285638 -0.636635 1.122886
329.477882 411.634870 44.382832 6.315305 -1.713692 0.173012
332.530556 410.893514 45.359570 6.104270 -2.690429 -0.018437
