# u v d x y z 
321.886902 197.212658 44.435234 6.796464 -1.766092 13.771450
321.406517 181.410341 44.544102 6.826738 -1.874961 14.783676
321.942711 166.114769 44.685329 6.792227 -2.016188 15.771908
322.549515 152.268391 44.856728 6.752867 -2.187586 16.677290
322.456207 123.853884 44.654697 6.759555 -1.985555 18.464600
322.520180 110.813541 44.802017 6.754944 -2.132877 19.323662
326.571045 101.150551 45.597336 6.488212 -2.928194 20.099878
316.563396 101.680069 45.608379 7.140154 -2.939237 20.067568
321.790276 84.342527 44.881145 6.801456 -2.212004 21.035479
315.141068 132.583723 44.735779 7.226768 -2.066638 17.920143
298.242569 131.809931 44.587337 8.302108 -1.918196 17.946651
279.005222 158.156004 43.268181 9.450198 -0.599038 16.114273
274.137001 196.222887 44.818726 9.852700 -2.149583 13.858263
277.388725 198.868761 45.119003 9.662783 -2.449863 13.706501
280.280800 202.510929 45.395370 9.492054 -2.726230 13.486543
281.601143 205.700741 45.601135 9.417716 -2.931992 13.289764
283.243713 207.855034 45.805660 9.321450 -3.136518 13.158816
273.759918 206.223078 45.525200 9.923512 -2.856059 13.252072
272.445145 211.103182 45.722923 10.022451 -3.053783 12.942853
271.799564 214.239721 45.838333 10.072567 -3.169191 12.742226
270.864620 217.800322 45.949455 10.141590 -3.280312 12.512590
271.166649 207.753525 45.375210 10.081704 -2.706066 13.145629
269.996719 212.072725 45.565685 10.171147 -2.896542 12.873250
269.311390 216.370611 45.706207 10.225934 -3.037066 12.598228
268.257103 220.244522 45.858967 10.306065 -3.189826 12.349594
269.687748 208.236265 45.204826 10.165322 -2.535683 13.106606
268.422070 212.076845 45.342785 10.257223 -2.673641 12.864091
267.754192 216.639175 45.489067 10.311403 -2.819925 12.573446
266.874371 220.115061 45.613232 10.378002 -2.944091 12.351095
268.939056 208.355255 44.982727 10.197471 -2.313586 13.088881
267.706509 212.735367 45.134800 10.288036 -2.465660 12.813334
267.382641 215.777922 45.220409 10.315354 -2.551268 12.620117
266.430302 218.553314 45.314453 10.384072 -2.645311 12.443707
329.934235 132.809715 44.647095 6.282621 -1.977953 17.892120
346.531334 131.890297 44.308739 5.236856 -1.639599 17.898506
356.836929 160.952711 42.845547 4.661530 -0.176405 15.893678
353.072395 199.179611 44.423462 4.817399 -1.754321 13.645905
353.827400 212.050152 44.624775 4.759756 -1.955634 12.837151
353.838768 215.998049 44.762009 4.752397 -2.092866 12.590178
353.706627 218.820934 44.861217 4.756071 -2.192077 12.412669
354.108505 221.926718 44.966473 4.725185 -2.297330 12.216346
353.568306 211.640682 44.837624 4.766067 -2.168483 12.871878
353.993454 215.359297 44.978912 4.731972 -2.309772 12.638660
353.698425 219.584141 45.140396 4.743155 -2.471255 12.371901
353.516808 223.332109 45.296021 4.747417 -2.626879 12.133912
352.750320 210.625420 45.013000 4.810257 -2.343861 12.944269
353.016891 214.706612 45.198948 4.784343 -2.529808 12.688549
352.705307 219.282818 45.381058 4.795955 -2.711918 12.398455
352.693405 223.059740 45.556347 4.788540 -2.887205 12.157838
351.125717 208.429413 45.173103 4.907607 -2.503964 13.092701
351.231613 213.486156 45.391541 4.891026 -2.722399 12.774649
351.079063 216.654482 45.526157 4.894941 -2.857016 12.573689
351.099968 220.171108 45.664021 4.887456 -2.994881 12.348881
349.133606 200.321732 44.745182 5.053973 -2.076043 13.591660
345.383682 202.681732 45.057331 5.282354 -2.388190 13.457444
343.377762 205.169964 45.290001 5.403700 -2.620860 13.308861
341.192436 207.051973 45.507412 5.538509 -2.838272 13.197329
307.186146 208.203735 44.210262 7.725533 -1.541119 13.063531
307.479649 275.792942 44.977310 7.720716 -2.308169 8.755543
306.920280 342.613420 43.553764 7.730057 -0.884624 4.670785
303.974743 362.388453 44.141056 7.926773 -1.471916 3.337707
298.020992 368.327987 44.903576 8.326151 -2.234436 2.823378
336.526985 206.945200 44.059933 5.875987 -1.390790 13.135918
336.509323 275.620251 44.938385 5.856382 -2.269243 8.768620
333.720741 342.399287 43.645393 6.060745 -0.976251 4.670704
335.749283 360.528646 44.338718 5.918665 -1.669577 3.420950
341.684074 366.121466 45.130997 5.518208 -2.461854 2.923946
