# u v d x y z 
317.637424 285.271311 43.779102 7.064002 -1.109960 8.224018
317.830620 269.132223 43.962975 7.052488 -1.293833 9.225730
317.657146 254.768186 44.410995 7.064882 -1.741855 10.118401
317.563801 242.066045 44.861874 7.072374 -2.192732 10.922948
317.368221 214.641123 45.185303 7.086124 -2.516161 12.692283
317.175426 202.479973 45.523655 7.099935 -2.854514 13.495426
321.961784 190.660973 46.255283 6.786609 -3.586141 14.315630
312.085953 190.547590 46.265633 7.439312 -3.596491 14.323853
318.058281 176.067810 45.464603 7.042356 -2.795462 15.207716
310.135651 222.977943 45.074486 7.551428 -2.405343 12.151443
293.498440 221.698809 44.869450 8.614971 -2.200309 12.228449
266.634579 249.447856 44.159077 10.282767 -1.489936 10.459345
270.089054 283.257923 45.788933 10.181055 -3.119790 8.225737
274.707832 285.717902 45.976517 9.891065 -3.307374 8.052572
278.776398 289.170513 46.151867 9.634165 -3.482725 7.813484
281.051903 292.134418 46.306049 9.492718 -3.636906 7.606587
283.669205 294.128122 46.448711 9.326983 -3.779568 7.463670
273.817272 291.917868 46.461182 9.981533 -3.792038 7.609407
273.649750 296.250000 46.685776 10.007524 -4.016634 7.303822
273.627853 299.072199 46.813732 10.017462 -4.144592 7.104800
273.296223 302.280765 46.946503 10.048497 -4.277363 6.878409
270.495968 293.352227 46.397457 10.197473 -3.728316 7.519061
270.455894 297.153783 46.610943 10.215239 -3.941801 7.249655
270.484314 301.059365 46.764351 10.224197 -4.095209 6.976212
270.309010 304.492679 46.939610 10.248350 -4.270466 6.730699
268.060188 293.913817 46.281803 10.350339 -3.612663 7.490746
267.633553 297.308908 46.448895 10.391047 -3.779751 7.252593
267.704697 301.457591 46.607380 10.398167 -3.938240 6.963389
267.527409 304.557824 46.750710 10.420715 -4.081569 6.743751
265.909576 294.277883 46.096813 10.478236 -3.427671 7.481018
265.576096 298.174567 46.276360 10.514156 -3.607217 7.209490
265.651703 300.968456 46.367439 10.516230 -3.698297 7.016856
265.275249 303.419638 46.484138 10.550289 -3.814997 6.843918
324.864120 223.103228 45.043968 6.603242 -2.374827 12.142639
341.543617 221.515074 44.791668 5.537706 -2.122528 12.238172
354.335365 248.039689 43.018497 4.806161 -0.349357 10.561278
348.180008 288.426719 43.994114 5.145164 -1.324971 8.011799
348.665504 301.706042 43.997158 5.114526 -1.328018 7.176942
348.657837 305.928826 44.072186 5.111937 -1.403046 6.904461
348.510170 308.950911 44.127163 5.118994 -1.458023 6.708774
348.900681 312.296133 44.181709 5.092126 -1.512570 6.492261
348.604584 301.663628 44.212242 5.109566 -1.543101 7.160661
349.027672 305.675311 44.292961 5.079496 -1.623820 6.899709
348.718147 310.215626 44.387917 5.095187 -1.718776 6.602893
348.534164 314.277492 44.483540 5.102955 -1.814397 6.335177
347.964249 300.921464 44.401840 5.142437 -1.732699 7.191035
348.250008 305.366278 44.521091 5.119498 -1.851952 6.897960
347.926292 310.292745 44.630634 5.135716 -1.961495 6.573629
347.928467 314.421258 44.744087 5.131052 -2.074948 6.298341
346.535339 298.934712 44.597317 5.225664 -1.928175 7.300600
346.647148 304.403143 44.734032 5.213337 -2.064892 6.939626
346.492157 307.825069 44.817905 5.220066 -2.148765 6.712818
346.502686 311.617928 44.898727 5.216333 -2.229587 6.461709
344.444809 289.994659 44.306690 5.369000 -1.637547 7.890931
340.840759 292.761540 44.590813 5.588662 -1.921671 7.694386
338.918419 295.580006 44.788555 5.705773 -2.119416 7.499146
336.820793 297.757845 44.980900 5.835364 -2.311757 7.343928
302.745533 295.782022 43.357609 7.984973 -0.688468 7.600250
301.205330 342.966957 46.181576 8.156196 -3.512435 4.262248
303.534927 408.893209 44.322475 7.958774 -1.653335 0.361407
300.480385 415.881958 45.563309 8.186783 -2.894168 -0.392877
295.689087 411.651363 46.503922 8.531318 -3.834779 -0.348159
332.588005 296.348004 43.500187 6.133984 -0.831044 7.553716
321.597824 343.822403 46.334499 6.810478 -3.665357 4.183130
322.083244 408.953068 44.407017 6.784083 -1.737876 0.337213
321.850815 414.761460 45.670235 6.795489 -3.001095 -0.346638
324.869423 410.415487 46.666191 6.591617 -3.997051 -0.305559
