# u v d x y z 
322.317505 188.409147 44.428333 6.769152 -1.759193 14.329779
321.882820 172.601137 44.529747 6.796468 -1.860607 15.342863
322.370300 157.219706 44.643276 6.765074 -1.974135 16.334763
322.934647 143.268299 44.789261 6.728468 -2.120121 17.244701
322.691078 114.731998 44.539848 6.745014 -1.870707 19.025953
322.622147 101.608744 44.673111 6.748901 -2.003971 19.887312
326.440392 91.931562 45.464870 6.497941 -2.795730 20.672375
316.405296 92.507343 45.467735 7.149733 -2.798593 20.635582
321.689415 75.015078 44.736359 6.808273 -2.067217 21.599392
315.405350 123.542175 44.635384 7.209219 -1.966242 18.481270
298.467484 122.890663 44.486347 8.284675 -1.817205 18.497881
283.920898 153.637934 43.354088 9.150780 -0.684947 16.404140
280.074921 191.495848 44.953133 9.480181 -2.283989 14.170234
283.074932 193.753681 45.274170 9.304459 -2.605029 14.046448
285.849838 197.039337 45.572495 9.139540 -2.903354 13.852250
287.135181 200.032282 45.791462 9.066139 -3.122320 13.669900
288.649445 201.967993 46.008430 8.976799 -3.339290 13.555061
279.514942 201.263380 45.674656 9.557872 -3.005512 13.582903
278.354244 206.172724 45.875462 9.645555 -3.206318 13.272275
277.825584 209.313583 45.994114 9.687348 -3.324971 13.071634
277.055874 212.902536 46.108055 9.744914 -3.438912 12.840231
277.310028 203.057470 45.516193 9.692078 -2.847052 13.457476
276.250668 207.398987 45.709118 9.773018 -3.039977 13.184162
275.749969 211.690378 45.855343 9.814957 -3.186201 12.909854
274.826241 215.589609 46.010559 9.885486 -3.341417 12.659836
276.149368 203.718252 45.341045 9.756576 -2.671904 13.405432
275.029888 207.607841 45.480289 9.838034 -2.811146 13.159936
274.559994 212.158813 45.632919 9.878470 -2.963777 12.870320
273.814621 215.655155 45.759762 9.935431 -3.090621 12.646806
275.764713 203.968706 45.117908 9.767390 -2.448767 13.377724
274.703693 208.387041 45.272633 9.845790 -2.603490 13.099931
274.528294 211.414404 45.363243 9.863019 -2.694103 12.907837
273.690739 214.229708 45.458092 9.923572 -2.788949 12.728884
330.234566 123.707428 44.547424 6.264923 -1.878283 18.456120
346.871147 122.766809 44.208965 5.219177 -1.539823 18.459297
355.269852 155.693464 43.049679 4.747162 -0.380538 16.240170
350.935364 192.010689 44.800095 4.936375 -2.130952 14.126678
351.360168 204.589891 45.063881 4.897370 -2.394741 13.334953
351.284332 208.359146 45.219997 4.895274 -2.550856 13.099357
351.091423 211.048479 45.332813 4.902725 -2.663671 12.930291
351.420021 214.023399 45.452995 4.876052 -2.783854 12.742091
351.149063 203.958950 45.273380 4.901637 -2.604240 13.386357
351.489677 207.509136 45.432365 4.872455 -2.763226 13.164124
351.106491 211.520691 45.614277 4.889242 -2.945134 12.911161
350.847816 215.067272 45.788067 4.898440 -3.118925 12.686244
350.394897 202.753859 45.442715 4.943061 -2.773575 13.473309
350.575714 206.616526 45.648014 4.922356 -2.978872 13.232342
350.169716 210.957355 45.852314 4.940026 -3.183172 12.957746
350.081215 214.519529 46.045868 4.937505 -3.376728 12.731457
348.871231 200.374546 45.591068 5.035857 -2.921926 13.636167
348.871651 205.170937 45.833664 5.025822 -3.164524 13.335848
348.654709 208.171721 45.983612 5.033888 -3.314472 13.146184
348.600426 211.517200 46.138626 5.031121 -3.469483 12.932724
347.050819 192.714815 45.125942 5.172395 -2.456802 14.103625
343.318901 194.647665 45.448479 5.402230 -2.779337 13.999921
341.300392 196.833801 45.692513 5.525860 -3.023370 13.873032
339.118195 198.430767 45.918484 5.662130 -3.249341 13.782209
307.566509 199.367666 44.217464 7.701639 -1.548321 13.622013
309.192886 267.326131 44.908970 7.609580 -2.239827 9.302231
310.005150 333.306327 43.314655 7.534704 -0.645515 5.281741
307.900066 353.598204 43.883862 7.674801 -1.214719 3.933746
302.504444 360.084107 44.650738 8.032227 -1.981596 3.395580
336.889191 198.138828 44.049313 5.853446 -1.380171 13.689579
337.405701 267.127447 44.892441 5.799978 -2.223299 9.315619
333.769226 333.027506 43.407326 6.062406 -0.738186 5.286678
336.900253 351.186562 44.105923 5.851384 -1.436781 4.049664
343.722839 356.710739 44.880096 5.395266 -2.210955 3.572515
