# u v d x y z 
331.609535 266.410275 41.763988 6.223585 0.905154 9.479645
331.725807 250.052290 42.069370 6.211531 0.599770 10.451223
332.365799 236.889153 42.673721 6.162392 -0.004580 11.245003
333.018188 225.499735 43.264347 6.111637 -0.595205 11.951564
333.645554 199.812069 44.020687 6.058117 -1.351547 13.582644
333.261566 190.759764 44.640339 6.070526 -1.971196 14.195500
338.901138 180.569344 45.443558 5.689192 -2.774417 14.913557
328.871384 180.211115 45.491184 6.339715 -2.822044 14.940881
335.076523 164.261227 44.777225 5.951836 -2.108083 15.900174
325.951271 207.374239 43.798798 6.543873 -1.129657 13.096741
308.854656 204.903831 43.667046 7.611505 -0.997903 13.244708
290.083790 228.686228 41.956249 8.709345 0.712892 11.733476
282.133713 273.022056 42.428616 9.211405 0.240524 9.053814
284.676590 277.117496 42.675411 9.069729 -0.006270 8.792494
286.927891 282.085576 42.871647 8.941750 -0.202506 8.477818
287.738609 286.237850 42.996983 8.897874 -0.327842 8.215231
288.897362 289.353161 43.149467 8.833473 -0.480324 8.013124
279.674454 286.163592 42.833733 9.383804 -0.164590 8.230558
277.703304 291.926823 42.882027 9.507339 -0.212884 7.874318
276.677761 295.602622 42.903824 9.571512 -0.234683 7.647407
275.351295 299.698019 42.907795 9.653067 -0.238652 7.396056
277.355061 286.965322 42.631767 9.513427 0.037376 8.195050
275.547276 292.146807 42.688831 9.627149 -0.019688 7.875234
274.393883 297.127104 42.704769 9.698525 -0.035629 7.570215
272.809467 301.735883 42.737831 9.797415 -0.068689 7.286131
276.278934 286.651039 42.448364 9.567510 0.220779 8.226414
274.515724 291.118355 42.468365 9.675732 0.200777 7.954053
273.355713 296.399975 42.483768 9.747134 0.185373 7.632381
272.035561 300.485573 42.502773 9.828558 0.166369 7.382779
276.134167 285.756469 42.233906 9.562850 0.435238 8.294680
274.357529 290.841451 42.254547 9.671388 0.414594 7.986382
273.745708 294.316664 42.255535 9.708384 0.413606 7.776529
272.437611 297.546573 42.264030 9.787925 0.405111 7.580857
341.099892 207.645321 43.724941 5.598254 -1.055802 13.076365
358.266487 205.288897 43.457497 4.540576 -0.788354 13.210296
373.123169 233.664494 41.814598 3.742921 0.854543 11.433809
375.760612 278.979392 42.141380 3.559342 0.527760 8.708721
379.017448 292.389250 41.949493 3.379454 0.719648 7.915782
379.604263 297.060900 41.954216 3.343885 0.714926 7.635435
379.880753 300.439596 41.956337 3.327132 0.712803 7.432752
380.759926 304.075956 41.961723 3.273968 0.707419 7.214303
378.093834 293.388448 42.148014 3.418329 0.521126 7.840761
379.039345 297.807798 42.167919 3.359717 0.501220 7.573022
379.322281 302.955451 42.180679 3.341594 0.488461 7.261781
379.627533 307.612023 42.203159 3.321284 0.465981 6.979013
376.560249 293.626771 42.324299 3.496424 0.344842 7.812906
377.311897 298.688822 42.370621 3.447182 0.298519 7.502955
377.606430 304.302649 42.390213 3.427744 0.278928 7.161353
378.042183 309.083476 42.430729 3.397997 0.238410 6.867839
373.971634 292.729383 42.512356 3.638439 0.156783 7.853000
374.699059 298.939004 42.555813 3.590866 0.113329 7.472219
374.941559 302.860923 42.577496 3.574422 0.091644 7.231842
375.439796 307.134891 42.593121 3.542880 0.076022 6.970379
371.183128 282.569933 42.346924 3.819886 0.322217 8.480063
367.091103 287.222199 42.508556 4.056562 0.160584 8.187717
365.004120 291.291575 42.616058 4.176388 0.053083 7.932722
362.630463 294.712772 42.725010 4.314261 -0.055869 7.715923
315.716915 276.706781 41.352562 7.169265 1.316581 8.886901
318.302746 337.018933 43.426105 7.021534 -0.756963 5.036565
321.641769 408.509674 42.146080 6.817393 0.523062 0.909612
319.723682 417.444105 43.345364 6.933352 -0.676223 0.067673
314.988976 414.187775 44.301464 7.233378 -1.632322 0.031395
347.167778 276.942744 41.321373 5.312512 1.347769 8.874607
340.749969 337.143288 43.525211 5.626032 -0.856071 5.015098
339.857864 408.194482 42.314056 5.715861 0.355084 0.888227
340.446930 415.354693 43.542839 5.644360 -0.873697 0.147585
344.458504 411.651785 44.519878 5.360686 -1.850737 0.138334
