# u v d x y z 
312.197704 203.407087 49.531956 6.428855 -1.571649 13.644670
311.870937 188.993425 49.504063 6.456750 -1.594447 14.662547
311.867771 174.904490 49.527878 6.432934 -1.594947 15.661132
311.272697 161.930923 49.554771 6.406039 -1.637386 16.582066
317.400246 137.268734 49.552818 6.407994 -1.203595 18.327677
315.438747 125.051565 49.523346 6.437465 -1.342256 19.187687
303.469315 115.485706 49.768787 6.192025 -2.194862 19.908108
303.457794 114.181852 49.116577 6.844237 -2.180269 19.883581
312.789516 100.881672 49.492062 6.468751 -1.529361 20.891434
315.665932 143.928480 49.083935 6.876878 -1.323464 17.791883
318.816452 141.920328 48.021191 7.939623 -1.100753 17.783789
307.738914 172.737665 47.029690 8.931123 -1.843324 15.574395
271.423569 184.173803 47.977200 7.983614 -4.348932 14.881622
269.073944 183.542976 48.308979 7.651835 -4.534111 14.951616
266.266460 183.871107 48.634624 7.326189 -4.752860 14.955082
263.506241 184.397879 48.841320 7.119491 -4.961316 14.934902
261.478329 184.228992 49.046925 6.913888 -5.119998 14.963066
259.682884 184.668703 48.384964 7.575849 -5.188760 14.879932
254.660263 186.258402 48.472179 7.488634 -5.544073 14.776746
251.642628 187.423496 48.535641 7.425171 -5.759229 14.700835
248.280773 188.921413 48.589630 7.371181 -5.997860 14.600915
258.829937 186.958780 48.218609 7.742203 -5.233181 14.709035
254.228382 188.211279 48.300133 7.660680 -5.557813 14.628790
250.352688 189.989119 48.391895 7.568917 -5.834367 14.512673
246.375847 191.314602 48.458977 7.501835 -6.116346 14.425707
259.320698 188.796215 48.088276 7.872538 -5.188077 14.572932
255.385742 190.176716 48.137325 7.823485 -5.462926 14.481586
251.325397 192.083302 48.236603 7.724211 -5.751887 14.357269
247.907753 193.389301 48.295864 7.664948 -5.993498 14.271221
260.878239 190.946102 47.974873 7.985940 -5.071500 14.417292
256.554356 192.578688 48.040646 7.920167 -5.373801 14.309857
254.022713 193.964167 48.109386 7.851428 -5.554026 14.219295
251.204166 195.018539 48.140873 7.819941 -5.750833 14.148852
316.034546 146.113901 50.032070 5.928741 -1.302987 17.765810
319.748745 148.388300 51.098537 4.862275 -1.037900 17.742821
307.362862 180.937529 51.529324 4.431488 -1.949821 15.403142
273.446808 179.419413 50.200119 5.760695 -4.358096 15.399861
262.841797 183.133106 49.937576 6.023237 -5.097190 15.112207
259.123898 183.399639 49.818905 6.141909 -5.352102 15.083598
256.484222 183.597879 49.725552 6.235262 -5.531498 15.061968
253.400421 183.821125 49.654594 6.306220 -5.743808 15.040414
261.831512 180.376225 49.859112 6.101701 -5.162744 15.302198
258.089771 180.447235 49.766212 6.194602 -5.421041 15.289236
254.057159 180.598640 49.616138 6.344672 -5.693601 15.265738
250.329628 180.589657 49.482742 6.478070 -5.944531 15.255053
261.694927 177.815351 49.773071 6.187741 -5.165306 15.476959
257.434216 177.535944 49.649082 6.311731 -5.457178 15.485762
252.987709 177.613478 49.483826 6.476985 -5.756737 15.465534
249.021072 177.367029 49.352203 6.608608 -6.023796 15.471178
262.798557 174.913816 49.668568 6.292246 -5.078292 15.673553
257.659206 174.728794 49.505684 6.455130 -5.428450 15.671494
254.493847 174.669971 49.391514 6.569300 -5.641628 15.664999
250.961094 174.740925 49.279129 6.681684 -5.879811 15.649515
272.026558 176.360235 49.852154 6.108660 -4.436100 15.587613
269.710827 173.973427 49.491905 6.468908 -4.575140 15.723616
267.145538 172.484407 49.252037 6.708774 -4.738402 15.805758
265.153084 170.895367 49.017094 6.943717 -4.860182 15.894370
315.085640 213.095083 48.609634 7.351179 -1.360823 12.923697
311.675625 276.005473 48.622746 7.338065 -1.597780 8.554379
342.280998 329.550877 48.887337 7.073474 0.536524 4.801208
339.417229 350.629492 48.727737 7.233074 0.332094 3.354322
331.423950 361.912022 48.300404 7.660408 -0.231301 2.643358
316.163177 213.346424 50.464802 5.496011 -1.296165 12.976883
316.496239 275.148454 50.447281 5.513531 -1.272066 8.522295
345.239754 327.864032 50.191639 5.769175 0.790190 4.755301
339.713364 346.724954 50.334358 5.626453 0.397955 3.381169
330.592957 355.021420 50.748260 5.212552 -0.251595 2.716591
