# u v d x y z 
322.075386 250.780621 48.939201 7.021611 -0.874461 10.301650
319.812717 236.389618 48.924175 7.036637 -1.032648 11.307693
313.856068 223.396454 48.918438 7.042376 -1.448918 12.215671
307.812634 211.662083 48.916039 7.044774 -1.871213 13.035612
303.437119 186.307240 48.924770 7.036044 -2.177181 14.808081
298.336067 174.912443 48.914330 7.046482 -2.533383 15.603521
288.054237 163.718519 49.232944 6.727867 -3.266392 16.420446
287.347832 162.630215 48.580410 7.380404 -3.285638 16.424866
299.041786 150.485029 48.961468 6.999343 -2.485481 17.316479
305.025177 193.488894 48.453327 7.507485 -2.056102 14.274811
308.251095 191.058483 47.398773 8.562038 -1.815107 14.369312
326.453705 222.201090 46.769150 9.191661 -0.588367 12.244556
312.591324 258.970284 45.816513 10.144300 -1.504473 9.813711
307.768059 262.058544 45.898861 10.061953 -1.821605 9.608983
303.566914 266.095076 45.973240 9.987572 -2.098820 9.341536
300.780792 269.595823 45.979939 9.980873 -2.281985 9.111338
297.743855 272.100620 46.005711 9.955102 -2.482287 8.945626
304.386024 270.049295 45.530521 10.430290 -2.035148 9.100843
302.810574 275.314522 45.380207 10.580604 -2.133930 8.765957
301.901131 278.707366 45.300266 10.660547 -2.190821 8.550424
301.216450 282.550235 45.204842 10.755972 -2.232570 8.307534
307.587223 271.277432 45.435268 10.525543 -1.825242 9.025217
305.982399 275.973787 45.295223 10.665589 -1.926603 8.727585
304.927959 280.581522 45.204678 10.756136 -1.992883 8.434680
303.747482 284.853344 45.085365 10.875447 -2.066346 8.166458
310.549488 271.412401 45.415039 10.545774 -1.632695 9.017364
309.645443 275.508957 45.289440 10.671371 -1.689491 8.757957
308.552208 280.370722 45.197998 10.762813 -1.758727 8.448678
307.660313 284.151320 45.100250 10.860562 -1.814591 8.210735
313.940849 271.068835 45.460007 10.500807 -1.413058 9.037659
312.922192 275.701833 45.331913 10.628899 -1.477917 8.743311
312.324619 278.892374 45.283226 10.677585 -1.516082 8.539397
311.769581 281.876435 45.192230 10.768581 -1.550918 8.351801
305.297012 194.758301 49.401672 6.559140 -2.057205 14.248237
308.628292 194.704742 50.476570 5.484242 -1.839566 14.321570
326.257820 224.782791 50.927311 5.033503 -0.564282 12.162460
312.014523 259.207764 51.322651 4.638161 -1.605040 9.647081
312.005234 270.282254 51.487099 4.473715 -1.607599 8.828007
310.992279 273.872552 51.542465 4.418346 -1.682817 8.561251
310.234871 276.471190 51.573627 4.387185 -1.739020 8.368284
309.547176 279.244752 51.641315 4.319498 -1.790699 8.160143
309.117832 270.401044 51.520588 4.440223 -1.820495 8.817816
308.084526 273.756480 51.601715 4.359098 -1.897930 8.566940
306.775265 277.701988 51.645493 4.315318 -1.995271 8.273733
305.474930 281.232033 51.692444 4.268369 -2.092182 8.010523
306.504364 270.011930 51.506447 4.454364 -2.012577 8.847061
304.943161 273.800268 51.590408 4.370405 -2.129256 8.564259
303.439484 278.107052 51.639854 4.320959 -2.241248 8.244154
301.928177 281.693330 51.702354 4.258458 -2.354353 7.975867
303.710690 268.701124 51.430973 4.529840 -2.216381 8.946606
301.895752 273.423371 51.517551 4.443260 -2.351969 8.595514
300.756264 276.424427 51.557529 4.403284 -2.436930 8.372567
299.681225 279.714031 51.611286 4.349526 -2.517672 8.127226
307.361164 261.286240 51.160606 4.800204 -1.943288 9.499619
303.073006 264.397187 51.011364 4.949449 -2.253087 9.277452
300.148411 267.264447 50.951916 5.008895 -2.464526 9.070821
297.263165 269.635334 50.873165 5.087647 -2.671981 8.901582
327.831039 260.611253 48.031040 7.929772 -0.482228 9.641101
310.923576 322.104092 48.029057 7.931755 -1.642319 5.421955
327.162285 382.415228 48.211678 7.749133 -0.526265 1.246677
312.900257 398.698010 48.025723 7.935091 -1.506660 0.167377
299.666290 403.525186 47.649406 8.311405 -2.403687 -0.075896
325.896912 259.702678 49.884373 6.076440 -0.599325 9.651278
309.597645 320.406218 49.586102 6.374709 -1.756434 5.359600
325.586281 379.038141 49.569920 6.390891 -0.623971 1.209488
311.130142 393.353033 49.541908 6.418904 -1.647317 0.201927
297.605934 396.143689 49.755825 6.204986 -2.611324 -0.043296
