# u v d x y z 
338.365211 255.640926 49.766808 6.194004 0.286123 9.943359
336.759644 241.405077 49.768436 6.192375 0.172015 10.955460
332.978287 227.903967 49.821537 6.139277 -0.095847 11.916277
328.934784 215.642023 49.877754 6.083058 -0.382922 12.790959
326.141319 190.611820 49.927532 6.033282 -0.581528 14.577972
320.549393 179.729376 49.911880 6.048931 -0.980385 15.352816
310.276031 170.004444 50.373596 5.587215 -1.719318 16.092398
308.856277 168.349771 49.729454 6.231359 -1.811232 16.145538
319.903851 156.145706 50.096439 5.864373 -1.026441 17.056503
326.737022 197.692223 49.443367 6.517446 -0.543700 14.043698
328.776665 195.424948 48.369301 7.591512 -0.413101 14.135448
337.562866 229.727783 47.733814 8.226999 0.178072 11.755833
308.707409 255.847020 48.446903 7.513908 -1.801118 9.958588
304.905796 255.795679 48.724129 7.236685 -2.070205 9.955885
301.230030 256.807952 49.004459 6.956354 -2.333576 9.878695
298.239517 258.233013 49.176563 6.784250 -2.548281 9.774447
295.530224 258.702278 49.344906 6.615905 -2.744501 9.736983
297.244549 261.463308 48.713146 7.247667 -2.603117 9.561722
293.408680 265.223908 48.765217 7.195596 -2.872033 9.298144
291.154938 267.636967 48.809879 7.150931 -3.030879 9.128277
288.818283 270.531263 48.846931 7.113880 -3.195460 8.924846
298.420429 264.190164 48.582119 7.378692 -2.517246 9.376488
294.799442 267.459812 48.628490 7.332323 -2.770223 9.147744
291.996365 270.768557 48.699677 7.261137 -2.967799 8.914760
288.997402 273.812227 48.740021 7.220792 -3.178227 8.701059
300.335560 265.755515 48.492085 7.468726 -2.381802 9.271160
297.489128 268.852487 48.517044 7.443770 -2.579790 9.055590
294.560986 272.344022 48.595333 7.365478 -2.785584 8.809974
292.060852 275.091648 48.634075 7.326736 -2.960694 8.617287
303.215656 266.983981 48.433418 7.527395 -2.180879 9.188320
300.093079 270.452828 48.473755 7.487056 -2.398078 8.946553
298.333645 272.774734 48.531940 7.428873 -2.521716 8.783041
296.344318 275.056958 48.547367 7.413445 -2.660161 8.624040
327.999725 198.993473 50.386089 5.574723 -0.443737 14.007013
332.418480 199.159613 51.431290 4.529522 -0.107134 14.056034
338.970871 232.798376 51.832199 4.128615 0.385158 11.588609
312.970505 258.938684 51.416088 4.544723 -1.535886 9.664282
308.270092 269.301395 51.406559 4.554251 -1.880980 8.903523
305.857811 272.300291 51.379288 4.581526 -2.057582 8.684549
304.135532 274.462152 51.350777 4.610034 -2.183349 8.527274
302.208042 276.841922 51.354389 4.606421 -2.324838 8.352509
305.555401 268.350692 51.361359 4.599452 -2.079408 8.975172
303.056984 271.141934 51.360035 4.600779 -2.262693 8.770428
300.313282 274.367437 51.309296 4.651518 -2.462576 8.536260
297.694912 277.220235 51.267452 4.693360 -2.653166 8.329377
303.508377 266.997170 51.287373 4.673441 -2.227862 9.077338
300.379314 269.997468 51.268799 4.692013 -2.456601 8.858309
297.299538 273.495255 51.212933 4.747880 -2.680356 8.604801
294.380875 276.335478 51.178741 4.782069 -2.892637 8.398781
301.959610 264.675164 51.166737 4.794075 -2.338228 9.251719
298.262978 268.452787 51.130707 4.830107 -2.607315 8.977057
296.001129 270.858564 51.094456 4.866355 -2.771287 8.802927
293.611641 273.575506 51.067955 4.892857 -2.944702 8.605883
309.168110 259.000840 51.121258 4.839556 -1.810616 9.667720
305.239353 260.168395 50.833500 5.127314 -2.091467 9.590744
302.052593 261.688900 50.665298 5.295513 -2.318574 9.485538
299.169674 262.755046 50.488056 5.472757 -2.521963 9.414132
342.305984 265.618672 48.819599 7.141214 0.536112 9.268653
325.951843 325.641003 49.074936 6.885875 -0.602293 5.051320
343.087578 384.744537 49.128716 6.832096 0.600818 0.896626
326.083031 397.198570 49.022114 6.938697 -0.593555 0.046493
312.301121 398.659401 48.742252 7.218559 -1.555646 0.007621
342.984962 264.541640 50.673470 5.287342 0.644338 9.278772
325.079155 323.744459 50.395447 5.565367 -0.653894 5.026301
340.122261 381.962428 50.250366 5.710446 0.424942 0.864410
323.207664 392.398539 50.321644 5.639169 -0.788968 0.099723
309.733849 391.969872 50.617428 5.343384 -1.761911 0.066324
