# u v d x y z 
328.317528 296.906619 48.750557 7.210255 -0.440296 7.092174
324.009552 282.907834 48.786545 7.174269 -0.740113 8.064894
313.723335 272.978725 48.737888 7.222925 -1.456575 8.759195
303.795376 264.234166 48.696507 7.264305 -2.146857 9.369473
292.021732 241.217451 48.626900 7.333912 -2.963125 10.970785
283.801937 231.730700 48.562279 7.398533 -3.530788 11.629038
274.590912 218.934975 48.831917 7.128894 -4.187292 12.524852
273.583546 219.175158 48.180645 7.780167 -4.214380 12.488721
286.560764 207.153797 48.496796 7.464018 -3.336267 13.330980
295.750370 248.427844 48.179222 7.781589 -2.688599 10.475290
298.250351 246.965332 47.118710 8.842104 -2.483582 10.586504
309.016514 281.321883 46.248363 9.712450 -1.745228 8.325258
282.135868 311.301041 46.765202 9.195612 -3.549165 6.291919
279.124031 311.949649 47.074314 8.886499 -3.768428 6.216814
276.296825 313.687677 47.371635 8.589177 -3.977118 6.068636
273.857536 315.637908 47.551506 8.409306 -4.154050 5.917221
271.642323 316.569715 47.737450 8.223362 -4.317376 5.833583
271.639347 318.376822 47.070091 8.890722 -4.271474 5.785066
268.108234 322.637014 47.111774 8.849037 -4.512007 5.493678
266.084251 325.372896 47.147243 8.813570 -4.650959 5.305220
263.975391 328.604693 47.169899 8.790913 -4.794809 5.084681
272.564659 320.923476 46.895290 9.065521 -4.197409 5.634029
269.207191 324.654479 46.935562 9.025249 -4.425258 5.379207
266.749783 328.404651 46.990788 8.970023 -4.594230 5.120781
263.988380 331.848722 47.021622 8.939190 -4.782070 4.885535
274.304008 322.274008 46.767780 9.193033 -4.072559 5.558540
271.653824 325.740552 46.781452 9.179360 -4.250566 5.325262
269.099445 329.705343 46.842449 9.118364 -4.425711 5.052475
266.821136 332.806692 46.870342 9.090470 -4.580290 4.841241
277.100525 323.252220 46.665066 9.295748 -3.879426 5.505400
274.233971 327.153182 46.691658 9.269155 -4.072262 5.242034
272.743149 329.788370 46.736137 9.224675 -4.174706 5.060555
270.887566 332.335639 46.742188 9.218625 -4.299020 4.889687
296.280499 247.988520 49.127731 6.833080 -2.684252 10.494703
299.343395 245.233426 50.195499 5.765311 -2.500800 10.680080
322.316322 270.749674 50.770279 5.190532 -0.851559 8.825115
307.922211 305.926809 50.332535 5.628276 -1.887996 6.314981
307.588539 317.550831 50.325729 5.635081 -1.911868 5.479927
306.456490 321.335006 50.310989 5.649822 -1.992970 5.209580
305.634060 324.063320 50.291443 5.669371 -2.051678 5.015836
304.787216 327.046752 50.304806 5.656005 -2.112811 4.799829
304.591827 317.720418 50.315033 5.645777 -2.127077 5.468922
303.365459 321.315079 50.327797 5.633013 -2.215531 5.209059
301.958637 325.455551 50.292377 5.668436 -2.315763 4.915697
300.545444 329.185295 50.266098 5.694715 -2.416566 4.651077
301.986980 317.280149 50.270477 5.690334 -2.313164 5.505487
300.217781 321.324992 50.272034 5.688777 -2.440263 5.214826
298.595238 325.852218 50.233852 5.726961 -2.555621 4.894376
296.921120 329.673743 50.218388 5.742423 -2.675251 4.622114
299.350548 315.775695 50.178848 5.781962 -2.499796 5.623448
297.317791 320.785260 50.165600 5.795212 -2.645084 5.265871
296.075668 323.950224 50.142990 5.817822 -2.733328 5.041765
294.861832 327.447667 50.129940 5.830873 -2.819810 4.792863
303.687401 307.698340 50.082409 5.878403 -2.186666 6.211792
299.781876 310.558147 49.835049 6.125762 -2.458947 6.032117
297.002106 313.360906 49.695942 6.264872 -2.652277 5.847159
294.302597 315.624862 49.546547 6.414264 -2.838442 5.702571
336.029472 305.907526 47.824512 8.136299 0.075585 6.552507
281.059513 339.152498 47.698528 8.262284 -3.672994 4.299032
300.630016 397.714870 48.156246 7.804565 -2.352110 0.205421
281.657619 408.098209 47.878895 8.081917 -3.642118 -0.442294
267.901268 407.820311 47.476017 8.484795 -4.553046 -0.326698
332.819519 305.215216 49.668079 6.292731 -0.109958 6.428051
278.431206 337.396688 48.930614 7.030199 -3.925254 4.247244
298.165665 395.568259 48.969658 6.991153 -2.547016 0.172323
279.249153 403.066406 49.047089 6.913724 -3.874861 -0.370260
265.624371 400.020347 49.295921 6.664892 -4.848841 -0.213713
