# u v d x y z 
326.109161 253.585625 48.845955 7.114855 -0.593261 10.107353
321.600227 239.710808 48.814758 7.146055 -0.907967 11.075525
312.562218 228.595562 48.788013 7.172801 -1.537951 11.850214
303.749771 218.713274 48.768166 7.192647 -2.151694 12.538378
294.032402 194.751949 48.724247 7.236566 -2.827061 14.204897
286.603794 184.632082 48.695004 7.265808 -3.342743 14.906988
276.294880 173.247671 48.996628 6.964185 -4.078706 15.727699
275.211372 172.679873 48.345089 7.615724 -4.112859 15.704782
286.975594 159.954071 48.670315 7.290496 -3.315713 16.620872
296.954365 201.798677 48.268204 7.692610 -2.608661 13.689514
299.188652 199.484138 47.202839 8.757975 -2.422923 13.787449
323.438492 227.512093 46.815678 9.145134 -0.789595 11.890544
314.689617 267.406311 46.252941 9.707872 -1.370446 9.244469
310.394802 270.854273 46.369373 9.591438 -1.655826 9.011510
306.846333 275.146794 46.485271 9.475539 -1.893062 8.721346
304.607162 278.875709 46.526890 9.433922 -2.042675 8.471407
301.988926 281.633320 46.579262 9.381550 -2.218048 8.285002
308.154030 279.822164 46.077003 9.883807 -1.799312 8.434092
307.328568 285.428109 45.974899 9.985913 -1.851799 8.071711
306.902466 288.983331 45.925667 10.035146 -1.878863 7.841655
306.757050 292.970238 45.864361 10.096453 -1.887244 7.584721
311.446037 280.790491 45.987583 9.973228 -1.581525 8.375564
310.510921 285.830641 45.890770 10.070043 -1.641647 8.050781
310.107536 290.593772 45.841526 10.119286 -1.667395 7.742078
309.532757 295.109038 45.760681 10.200132 -1.703828 7.452748
314.360657 280.571737 45.963924 9.996888 -1.389854 8.391306
314.026642 284.911280 45.875275 10.085536 -1.411030 8.112047
313.616810 289.927011 45.827389 10.133422 -1.437452 7.786752
313.255215 293.886709 45.763462 10.197349 -1.460509 7.532440
317.636681 279.689755 46.000477 9.960337 -1.174865 8.447146
317.260914 284.566555 45.914188 10.046625 -1.199221 8.132162
317.108059 287.818136 45.893932 10.066880 -1.209163 7.920269
316.964417 290.957379 45.829506 10.131306 -1.218301 7.719141
297.841473 202.328053 49.216297 6.744516 -2.577503 13.704034
301.471996 200.845041 50.279198 5.681615 -2.350379 13.867758
325.281296 226.441841 50.734070 5.226742 -0.636786 12.038015
317.879963 263.040819 51.145451 4.815361 -1.174459 9.371882
320.011864 273.924079 51.313721 4.647092 -1.018690 8.568542
319.708691 277.639046 51.372761 4.588053 -1.040938 8.293041
319.461994 280.333843 51.406639 4.554173 -1.059069 8.093319
319.330673 283.180561 51.476948 4.483864 -1.068781 7.879924
317.202721 274.570842 51.354183 4.606627 -1.224777 8.519134
316.845474 278.052578 51.438965 4.521848 -1.251368 8.259093
316.312962 282.173624 51.487267 4.473546 -1.290754 7.953351
315.712585 285.882468 51.538582 4.422232 -1.335227 7.677191
314.550571 274.675641 51.346180 4.614633 -1.419284 8.511842
313.756142 278.680758 51.435219 4.525591 -1.478351 8.213139
313.102531 283.191876 51.489788 4.471023 -1.526916 7.878300
312.311325 286.991386 51.557198 4.403613 -1.585855 7.594295
311.525230 273.918085 51.276924 4.683887 -1.640359 8.570765
310.657768 278.889170 51.369522 4.591290 -1.705140 8.201475
310.114479 282.048140 51.413288 4.547522 -1.745627 7.967024
309.694061 285.476146 51.470798 4.490013 -1.777353 7.711510
313.624039 265.987973 50.995216 4.965596 -1.484051 9.162126
309.927750 269.880695 50.857193 5.103617 -1.751340 8.884432
307.563953 273.260508 50.805641 5.155169 -1.922161 8.641327
305.138855 276.147108 50.734489 5.226321 -2.096663 8.435493
333.058815 262.798805 47.940647 8.020164 -0.125204 9.493944
308.431740 321.734505 47.950695 8.010117 -1.811996 5.456463
326.441422 381.438947 48.191288 7.769524 -0.576103 1.318037
312.160740 397.649775 48.057121 7.903689 -1.557748 0.232224
298.776207 402.482643 47.716351 8.244460 -2.466305 -0.020468
331.584930 261.416545 49.795990 6.164823 -0.195442 9.531846
305.804863 318.809953 49.551212 6.409599 -2.024397 5.476603
323.320961 376.602716 49.684231 6.276580 -0.783845 1.359642
309.115162 391.098132 49.657871 6.302941 -1.791729 0.336485
295.584526 394.062867 49.850471 6.110340 -2.758307 0.083776
