# u v d x y z 
312.050896 254.312711 49.038883 6.921929 -1.576438 10.052673
311.140079 239.809685 49.006050 6.954763 -1.639830 11.068682
306.646290 226.267004 49.003090 6.957722 -1.954378 12.016727
301.934109 213.965378 49.005627 6.955184 -2.284317 12.877991
300.251160 188.300371 48.977413 6.983400 -2.401341 14.672663
295.858936 176.619015 48.959259 7.001552 -2.708028 15.488338
284.836311 165.905571 49.245163 6.715650 -3.493333 16.267918
284.140034 165.204964 48.592831 7.367980 -3.508898 16.247505
294.975510 152.098331 48.944084 7.016728 -2.769274 17.201452
300.643063 195.805750 48.516434 7.444379 -2.361173 14.118426
303.093224 194.176025 47.449203 8.511608 -2.165577 14.161517
322.086411 212.470264 45.700294 10.260519 -0.883345 12.852667
298.712139 247.668200 45.401611 10.559202 -2.400278 10.558002
295.158215 250.594211 45.635830 10.324981 -2.639096 10.364678
291.932564 254.471054 45.836437 10.124374 -2.857433 10.107784
289.328213 257.753162 45.930561 10.030251 -3.032091 9.890482
286.826267 260.058489 46.054516 9.906298 -3.202131 9.735666
288.197327 257.471166 45.421215 10.539597 -3.083154 9.921699
284.945831 262.235398 45.331490 10.629324 -3.289642 9.615410
283.084660 265.345459 45.283672 10.677140 -3.407648 9.415735
281.205006 268.880239 45.212662 10.748149 -3.525309 9.189997
289.744511 258.724279 45.218292 10.742519 -2.973989 9.845815
286.618538 262.951741 45.141006 10.819806 -3.172235 9.575265
284.384556 267.240000 45.084538 10.876273 -3.313424 9.300925
281.835232 271.107688 45.010330 10.950481 -3.473572 9.055119
291.916027 259.044414 45.091339 10.869473 -2.828622 9.828588
289.544353 262.773213 45.003086 10.957726 -2.977556 9.591265
287.230091 267.322297 44.946445 11.014368 -3.123689 9.301015
285.156803 270.787582 44.881927 11.078886 -3.253602 9.081349
295.090218 259.070749 45.004227 10.956585 -2.621052 9.829266
292.528362 263.333015 44.916122 11.044688 -2.782301 9.558174
291.203079 266.364484 44.884007 11.076807 -2.866017 9.364866
289.555740 269.090638 44.816486 11.144327 -2.968709 9.192872
301.642094 196.704111 49.464104 6.496708 -2.316784 14.114776
305.887108 196.568441 50.524696 5.436115 -2.038202 14.190166
333.834839 215.199709 51.315247 4.645567 -0.005362 12.873405
320.666885 250.323687 51.198887 4.761926 -0.970783 10.300270
320.796051 261.649475 51.284046 4.676767 -0.961239 9.469254
319.823284 265.347047 51.313137 4.647675 -1.032514 9.197306
319.096241 268.012762 51.325321 4.635492 -1.085825 9.001410
318.433304 270.908961 51.372433 4.588379 -1.134538 8.786974
317.891884 261.862636 51.315128 4.645685 -1.174099 9.452666
316.887817 265.363097 51.371365 4.589448 -1.247955 9.194019
315.622826 269.408369 51.386253 4.574560 -1.340883 8.896521
314.358482 273.044887 51.407173 4.553640 -1.433866 8.628580
315.265484 261.492062 51.302700 4.658112 -1.366550 9.480214
313.735809 265.438929 51.358463 4.602349 -1.479158 9.188924
312.277660 269.858651 51.376324 4.584487 -1.586339 8.863890
310.796719 273.578439 51.412140 4.548670 -1.695503 8.589159
312.458591 260.109830 51.235889 4.724921 -1.571547 9.583437
310.685673 265.000234 51.287601 4.673209 -1.702002 9.223640
309.575119 268.088880 51.305511 4.655299 -1.783636 8.996623
308.529434 271.489406 51.335022 4.625791 -1.860762 8.746059
316.070919 252.230315 51.021423 4.939387 -1.305941 10.163918
311.850777 255.183163 50.849712 5.111098 -1.611538 9.952415
308.971405 258.008308 50.769466 5.191346 -1.819440 9.749254
306.126747 260.308299 50.673611 5.287202 -2.023856 9.585222
315.943146 264.964685 48.128826 7.831985 -1.298490 9.338900
289.090748 322.852063 48.026218 7.934592 -3.140209 5.370970
315.092468 379.943898 48.138573 7.822240 -1.357047 1.431501
304.099274 398.517394 48.058563 7.902250 -2.111225 0.172333
291.406555 405.759473 47.772346 8.188464 -2.970953 -0.257097
315.899982 263.197231 49.984859 5.975951 -1.312329 9.398914
288.691940 319.703536 49.737637 6.223175 -3.244114 5.392122
312.513638 375.378764 49.732914 6.227897 -1.551444 1.437101
301.837234 392.795749 49.642601 6.318210 -2.307627 0.219390
289.381313 398.874271 49.799927 6.160887 -3.197858 -0.247394
