# u v d x y z 
309.704895 195.147886 49.486401 6.474411 -1.747370 14.226171
309.303913 180.714798 49.454277 6.506537 -1.775227 15.243796
310.039444 166.657619 49.490261 6.470551 -1.723774 16.240690
310.126705 153.692036 49.529125 6.431686 -1.718153 17.162155
316.918468 129.191980 49.527843 6.432968 -1.237590 18.895475
315.742798 116.894445 49.513172 6.447641 -1.320684 19.762997
303.652420 107.550488 49.764072 6.196740 -2.181733 20.471397
303.504715 106.242714 49.112022 6.848792 -2.176868 20.439774
312.666721 92.722893 49.466091 6.494720 -1.537772 21.462818
314.843311 135.689621 49.058590 6.902222 -1.380958 18.365814
317.670498 133.486204 47.991657 7.969156 -1.179268 18.357891
310.229664 166.796236 47.229626 8.731185 -1.678772 15.994481
274.348869 181.794147 48.032940 7.927873 -4.152070 15.049355
271.594276 181.313381 48.351032 7.609781 -4.363083 15.109013
268.515606 181.846161 48.664455 7.296355 -4.598788 15.098251
265.630836 182.621212 48.860889 7.099924 -4.814596 15.060471
263.387527 182.616520 49.056477 6.904336 -4.987000 15.076832
262.324524 183.543663 48.396587 7.564226 -5.007125 14.958635
257.440758 185.701103 48.470242 7.490570 -5.351361 14.815187
254.521027 187.202311 48.526112 7.434702 -5.558759 14.715453
251.309967 189.081202 48.572468 7.388343 -5.785908 14.588574
261.938419 185.994673 48.236526 7.724288 -5.020544 14.776829
257.436390 187.767792 48.304985 7.655827 -5.336894 14.659752
253.711777 189.971638 48.387848 7.572965 -5.601766 14.513594
249.852543 191.748991 48.444416 7.516396 -5.874206 14.394632
262.794895 187.816372 48.115337 7.845477 -4.951620 14.642262
259.006557 189.648857 48.154495 7.806315 -5.215427 14.519121
255.107498 191.999702 48.244606 7.716207 -5.492006 14.363579
251.811447 193.692226 48.295410 7.665404 -5.724122 14.250291
264.734344 189.810791 48.015648 7.945165 -4.810439 14.498025
260.575314 191.934185 48.070847 7.889967 -5.100410 14.356164
258.162956 193.592205 48.134472 7.826339 -5.271692 14.246521
255.460968 194.972305 48.159126 7.801685 -5.459764 14.153206
315.475922 138.115168 50.005993 5.954818 -1.342746 18.333717
319.477558 140.728970 51.066921 4.893890 -1.057672 18.297451
309.570370 174.342184 51.341892 4.618919 -1.784526 15.871066
275.028133 175.334587 50.114471 5.846339 -4.239189 15.684891
264.759274 179.946041 49.864559 6.096252 -4.954637 15.333307
261.026535 180.505199 49.757290 6.203522 -5.211501 15.284358
258.371220 180.896645 49.671875 6.288936 -5.392726 15.249321
255.297794 181.402531 49.610466 6.350347 -5.605140 15.208283
263.399391 177.253590 49.808537 6.152277 -5.046978 15.520082
259.642830 177.662659 49.728580 6.232232 -5.307383 15.483854
255.566540 178.100681 49.591534 6.369278 -5.584351 15.440618
251.787853 178.366270 49.471165 6.489649 -5.840322 15.411204
262.918949 174.631891 49.740173 6.220638 -5.075590 15.700245
258.589821 174.717321 49.633213 6.327600 -5.373822 15.684199
254.087391 175.112457 49.482819 6.477993 -5.678904 15.642242
250.050468 175.178432 49.366653 6.594158 -5.952664 15.626820
263.611469 171.491089 49.650856 6.309955 -5.019186 15.914681
258.397198 171.722832 49.507259 6.453552 -5.376396 15.884237
255.182762 171.897526 49.404415 6.556397 -5.594213 15.861876
251.622772 172.248144 49.303787 6.657024 -5.835639 15.827391
273.024960 171.999378 49.791046 6.169767 -4.360897 15.892247
270.200539 169.414873 49.453594 6.507218 -4.537791 16.042055
267.319622 167.920618 49.231819 6.728993 -4.724631 16.124784
264.997177 166.259909 49.013378 6.947436 -4.870808 16.218573
312.436695 204.734116 48.564812 7.396000 -1.544288 13.502044
311.720581 267.734141 48.657127 7.303684 -1.595063 9.127553
343.541489 320.714550 48.869011 7.091800 0.623939 5.420444
339.382286 341.546502 48.710365 7.250446 0.329180 3.989120
330.477524 352.148252 48.309929 7.650884 -0.296463 3.315537
313.918266 205.172911 50.418816 5.541998 -1.457608 13.563845
316.230507 267.005467 50.353249 5.607564 -1.290710 9.112767
346.147041 319.142833 50.104977 5.855834 0.852008 5.390430
339.191513 337.560225 50.259251 5.701560 0.358371 4.050638
329.295006 345.188885 50.667587 5.293225 -0.346767 3.441548
