# u v d x y z 
350.099335 304.347510 49.632927 6.327883 1.114608 6.492850
343.578224 291.531172 49.647682 6.313128 0.652731 7.400496
330.601654 286.030354 49.683891 6.276920 -0.267087 7.788262
318.420372 281.508079 49.720661 6.240151 -1.131760 8.107059
297.775288 266.844478 49.728195 6.232616 -2.598409 9.148318
285.924225 263.704090 49.742294 6.218518 -3.440998 9.370935
272.288342 256.064558 49.962925 5.997889 -4.425008 9.908740
271.966572 256.943507 49.312141 6.648670 -4.403318 9.861757
278.310242 240.829053 49.644150 6.316662 -3.976206 10.996561
304.034405 271.399212 49.256557 6.704257 -2.143002 8.845904
304.986553 268.963265 48.196041 7.764770 -2.053258 9.061193
340.804138 275.849876 47.754536 8.206276 0.399716 8.609652
365.114670 308.567119 47.267426 8.693388 2.026804 6.425370
364.688339 313.951020 47.363033 8.597780 2.004120 6.051723
365.360985 319.340572 47.462448 8.498363 2.056073 5.675789
366.576691 323.414440 47.494389 8.466422 2.140629 5.395761
366.823845 327.134986 47.534424 8.426388 2.160075 5.138342
370.216484 321.498156 47.065559 8.895252 2.356822 5.575706
373.924789 325.776830 46.962967 8.997844 2.598252 5.300593
376.316261 328.415480 46.913872 9.046939 2.754746 5.129768
379.221077 331.130133 46.854469 9.106342 2.944401 4.955566
373.175430 319.719586 46.994217 8.966596 2.550351 5.703415
376.391830 323.708138 46.895947 9.064865 2.758365 5.447398
379.677467 327.115331 46.847672 9.113140 2.974370 5.225143
382.719574 330.493183 46.766869 9.193944 3.170723 5.009525
374.926682 317.435374 46.985668 8.975142 2.667250 5.857711
378.005905 320.522404 46.898205 9.062607 2.866686 5.660563
381.468086 324.097309 46.851383 9.109429 3.094533 5.426679
384.215889 326.952224 46.788181 9.172630 3.272648 5.243449
376.336441 314.443789 47.038620 8.922193 2.766138 6.052882
379.775276 317.909789 46.953587 9.007227 2.989959 5.829438
382.075272 320.141573 46.934563 9.026248 3.142548 5.681916
384.365082 322.301588 46.871479 9.089334 3.290279 5.544504
304.767685 270.809069 50.204769 5.756045 -2.112038 8.845697
306.686935 267.062144 51.273727 4.687087 -1.994717 9.073105
339.898376 276.710629 51.459106 4.501705 0.443231 8.356649
366.243362 299.749646 52.194195 3.766616 2.428490 6.600237
376.391754 303.803043 52.309731 3.651083 3.194495 6.287472
379.330864 306.050034 52.343220 3.617590 3.416968 6.116399
381.453438 307.696152 52.358459 3.602353 3.577021 5.991834
383.754501 309.357405 52.409515 3.551296 3.753785 5.862518
375.477676 306.519141 52.325466 3.635344 3.127434 6.083007
378.187523 308.713131 52.385342 3.575470 3.334972 5.913128
381.356163 311.360421 52.403988 3.556822 3.573737 5.713113
384.146690 313.853502 52.427578 3.533233 3.784806 5.523986
374.202919 308.781681 52.297775 3.663038 3.030002 5.916603
377.125702 311.621389 52.355469 3.605343 3.253074 5.698541
380.558701 314.583349 52.377014 3.583799 3.511703 5.474710
383.324051 317.300806 52.414490 3.546323 3.722010 5.267241
372.029648 310.853519 52.212223 3.748589 2.861275 5.770472
375.723152 314.267106 52.267021 3.693789 3.141131 5.510043
378.081436 316.419382 52.286983 3.673830 3.318873 5.347158
380.727463 318.623929 52.319683 3.641129 3.519356 5.178817
366.555672 304.707856 51.997326 3.963487 2.438684 6.248736
367.944794 309.712329 51.811092 4.149720 2.529115 5.895541
369.569588 313.416138 51.722977 4.237835 2.643137 5.630641
370.757294 316.899962 51.618153 4.342658 2.723293 5.384738
359.049606 312.373495 48.710747 7.250067 1.697777 6.019119
301.669617 337.711186 48.825459 7.135355 -2.298115 4.239939
316.469669 395.980697 49.312935 6.647879 -1.268260 0.066978
296.718311 403.027160 49.106823 6.853990 -2.652831 -0.381421
283.573627 400.616169 48.751740 7.209072 -3.556487 -0.130810
355.875511 311.015325 50.561172 5.399639 1.571737 5.925904
298.588562 334.385920 50.122398 5.838415 -2.552692 4.297003
312.153797 393.430345 49.931881 6.028929 -1.579239 0.110979
292.886944 397.788348 50.111237 5.849575 -2.960514 -0.240312
280.320930 392.783325 50.442493 5.518320 -3.878861 0.045684
