# u v d x y z 
329.497604 297.056179 48.731956 7.228854 -0.358364 7.083274
324.858894 283.158860 48.764286 7.196527 -0.681072 8.048771
314.122391 273.717670 48.709763 7.251050 -1.428554 8.709101
303.795986 265.440717 48.663136 7.297678 -2.146042 9.286751
291.000652 242.961702 48.578781 7.382030 -3.032064 10.849821
282.202911 233.986387 48.519581 7.441230 -3.639414 11.472183
272.526550 221.422234 48.770828 7.189986 -4.327159 12.349719
271.563244 221.865520 48.120113 7.840699 -4.349248 12.301977
284.120579 209.311838 48.426785 7.534029 -3.501738 13.178398
295.069714 250.055580 48.135773 7.825038 -2.733900 10.363882
297.550278 248.604183 47.075348 8.885465 -2.529315 10.476722
310.223007 283.154325 46.390625 9.570187 -1.667503 8.195420
283.992882 313.585539 46.897934 9.062880 -3.431930 6.125344
280.766296 314.129663 47.198448 8.762363 -3.664945 6.057065
277.775669 315.756454 47.491394 8.469419 -3.884263 5.915673
275.273056 317.663155 47.669025 8.291788 -4.065403 5.766605
272.952194 318.548741 47.850056 8.110755 -4.235617 5.685984
273.534908 320.815158 47.189270 8.771544 -4.151922 5.607346
270.134735 325.153413 47.232693 8.728121 -4.384232 5.309608
268.187981 327.922468 47.270134 8.690679 -4.518361 5.118063
266.185493 331.194735 47.296135 8.664676 -4.655584 4.893703
274.692421 323.423038 47.026325 8.934486 -4.063344 5.450959
271.447506 327.229886 47.067188 8.893624 -4.284173 5.190122
269.090729 331.005549 47.126236 8.834575 -4.446934 4.928574
266.438332 334.509158 47.158813 8.801997 -4.627995 4.688302
276.580658 324.777503 46.909462 9.051352 -3.929242 5.374118
274.053688 328.310580 46.925343 9.035471 -4.099626 5.135352
271.603737 332.297044 46.990536 8.970277 -4.268369 4.859519
269.423599 335.441723 47.020737 8.940077 -4.416902 4.644300
279.489670 325.699797 46.819805 9.141007 -3.729110 5.323289
276.753178 329.661055 46.849289 9.111525 -3.913964 5.054562
275.328312 332.297816 46.897289 9.063523 -4.012389 4.871761
273.567066 334.891548 46.905285 9.055527 -4.130916 4.696908
295.541229 249.488311 49.084129 6.876682 -2.734612 10.390036
298.439293 246.484981 50.151299 5.809513 -2.564270 10.590743
321.810265 271.995535 50.658691 5.302121 -0.888551 8.739855
307.226696 307.248330 50.282665 5.678146 -1.937096 6.224751
306.935635 318.878860 50.280098 5.680714 -1.957955 5.389592
305.806980 322.659273 50.273029 5.687784 -2.038882 5.118884
304.976463 325.384698 50.259060 5.701753 -2.098229 4.924852
304.162636 328.362436 50.278149 5.682663 -2.157093 4.708645
303.940830 319.032240 50.287811 5.673002 -2.173245 5.377704
302.751560 322.619405 50.308743 5.652069 -2.259198 5.117532
301.327515 326.753011 50.282757 5.678055 -2.360851 4.823672
299.906864 330.473871 50.265854 5.694958 -2.462415 4.558578
301.294346 318.580098 50.259178 5.701634 -2.362604 5.413399
299.554768 322.613683 50.272320 5.688493 -2.487886 5.122242
297.915764 327.131009 50.244942 5.715872 -2.604732 4.801226
296.250629 330.939431 50.240440 5.720372 -2.724100 4.528448
298.556499 317.067332 50.183479 5.777331 -2.556858 5.530348
296.542549 322.063451 50.183594 5.777218 -2.701244 5.172160
295.295296 325.219703 50.169170 5.791641 -2.790152 4.947640
294.089527 328.706689 50.164185 5.796626 -2.876385 4.698360
302.716484 309.018373 50.059170 5.901640 -2.255557 6.119640
298.543262 311.876020 49.836384 6.124427 -2.547169 5.938157
295.622578 314.672699 49.714741 6.246071 -2.750870 5.752024
292.767525 316.930318 49.582134 6.378677 -2.948479 5.606259
337.299004 305.974803 47.804756 8.156054 0.161834 6.549773
282.094326 338.788862 47.710003 8.250811 -3.603102 4.322191
301.212177 397.334898 48.197899 7.762914 -2.313179 0.222198
282.332020 407.862689 47.933918 8.026894 -3.598951 -0.439380
268.566914 407.765887 47.532497 8.428313 -4.512050 -0.336544
334.320068 305.160670 49.650753 6.310060 -0.003842 6.433534
278.935528 335.600595 48.958527 7.002286 -3.891639 4.368980
297.151184 394.085312 49.042175 6.918637 -2.620354 0.260103
278.384228 401.887343 49.116135 6.844676 -3.939569 -0.303614
264.727077 399.076517 49.359894 6.600919 -4.917082 -0.161784
