# u v d x y z 
324.075279 250.818515 48.881176 7.079638 -0.734982 10.299898
320.475121 236.689711 48.848858 7.111956 -0.986402 11.286364
312.584858 224.742250 48.828213 7.132601 -1.536799 12.119656
304.798470 214.046831 48.813366 7.147447 -2.079613 12.865159
296.977425 189.434910 48.782932 7.177881 -2.624001 14.579234
290.456295 178.736343 48.764950 7.195864 -3.077698 15.323242
280.068588 167.546453 49.076981 6.883832 -3.819149 16.135075
279.077091 166.749716 48.425018 7.535795 -3.850548 16.122709
290.719452 154.136410 48.768547 7.192266 -3.059516 17.037418
299.400730 196.568470 48.322853 7.637961 -2.441581 14.053550
301.945305 194.185610 47.260384 8.700430 -2.238518 14.148508
324.691467 223.020458 46.778870 9.181942 -0.706042 12.190049
315.262165 262.129254 46.032299 9.928512 -1.331121 9.600128
310.863934 265.629988 46.133018 9.827795 -1.621666 9.366231
307.196083 269.995980 46.230038 9.730773 -1.865167 9.074336
304.863110 273.747711 46.255802 9.705011 -2.019801 8.825318
302.165985 276.527023 46.295959 9.664853 -2.199049 8.639567
308.467350 274.310017 45.805824 10.154986 -1.774220 8.810217
307.536182 279.835854 45.681923 10.278888 -1.832946 8.455674
307.041302 283.360820 45.618862 10.341951 -1.864075 8.229542
306.821480 287.316327 45.542236 10.418574 -1.876958 7.976941
311.770363 275.256329 45.714252 10.246558 -1.557004 8.752905
310.741138 280.215640 45.597843 10.362968 -1.622680 8.435719
310.245876 284.959331 45.530067 10.430743 -1.653996 8.131070
309.586620 289.420266 45.431850 10.528963 -1.695415 7.847852
314.709244 275.067844 45.692627 10.268184 -1.364915 8.766297
314.298973 279.340796 45.587307 10.373505 -1.390836 8.493299
313.793583 284.339633 45.519890 10.440922 -1.423153 8.172022
313.359318 288.260965 45.440731 10.520082 -1.450641 7.922482
318.016567 274.280920 45.733631 10.227180 -1.149144 8.815657
317.554836 279.096236 45.628510 10.332301 -1.178944 8.506925
317.340336 282.349577 45.595554 10.365258 -1.192800 8.296854
317.142849 285.445590 45.519154 10.441657 -1.205352 8.100151
300.123844 197.380543 49.271290 6.689524 -2.418593 14.055238
303.726082 196.419582 50.337990 5.622822 -2.189840 14.189287
325.964775 223.342810 50.801998 5.158815 -0.586669 12.264240
316.742897 259.418764 51.245247 4.715564 -1.258004 9.633759
318.317566 270.360389 51.420925 4.539888 -1.143148 8.825130
317.827644 274.042211 51.482525 4.478288 -1.179329 8.551674
317.445507 276.711903 51.518261 4.442552 -1.207564 8.353453
317.170982 279.536476 51.590549 4.370263 -1.228060 8.141488
315.485516 270.859780 51.461903 4.498910 -1.351450 8.786639
314.953880 274.305024 51.549099 4.411714 -1.391163 8.529082
314.214916 278.379893 51.600246 4.360566 -1.446005 8.226198
313.429317 282.040200 51.654133 4.306678 -1.504421 7.953143
312.836971 270.830069 51.454018 4.506795 -1.546083 8.789171
311.843319 274.774160 51.545841 4.414969 -1.620192 8.494696
310.964165 279.230976 51.603531 4.357283 -1.685675 8.163277
309.984131 282.970891 51.673588 4.287223 -1.758925 7.883272
309.859581 269.925900 51.384281 4.576532 -1.763928 8.858614
308.744450 274.828320 51.480316 4.480494 -1.847329 8.493968
308.043709 277.944603 51.526272 4.434542 -1.899649 8.262295
307.451973 281.334043 51.586155 4.374655 -1.944280 8.009266
312.350101 262.148223 51.097050 4.863761 -1.577969 9.438631
308.467789 265.847211 50.961685 4.999126 -1.859133 9.173619
305.940590 269.097362 50.912437 5.048373 -2.042129 8.939047
303.377266 271.853986 50.843246 5.117565 -2.226921 8.741701
330.625648 260.345192 47.981419 7.979393 -0.291224 9.660799
310.894547 321.040678 47.990379 7.970431 -1.643809 5.499396
327.507858 381.256514 48.186756 7.774057 -0.502732 1.331511
313.479881 397.719984 48.033829 7.926984 -1.466968 0.232652
300.214539 402.762959 47.679615 8.281197 -2.367221 -0.031034
328.818321 259.082022 49.835400 6.125411 -0.391752 9.696843
308.753490 318.673024 49.575729 6.385084 -1.816064 5.483540
325.228615 376.889606 49.660213 6.300600 -0.648625 1.343977
311.252022 391.637492 49.627441 6.333371 -1.639759 0.304813
297.784405 394.848890 49.823055 6.137757 -2.600772 0.033866
