# u v d x y z 
323.120651 250.534902 48.915630 7.045180 -0.801489 10.319184
319.985428 236.310339 48.873627 7.087186 -1.020577 11.312968
312.734776 223.972206 48.850616 7.110195 -1.526575 12.173883
305.521202 212.888260 48.833252 7.127560 -2.029626 12.946722
298.791637 187.968206 48.804905 7.155908 -2.498233 14.683082
292.749920 176.994839 48.784412 7.176400 -2.918672 15.446315
282.373886 165.757656 49.090855 6.869956 -3.658271 16.261957
281.459026 164.957829 48.438778 7.522034 -3.686527 16.248144
293.112278 152.398882 48.783993 7.176821 -2.893402 17.160404
300.952148 195.169058 48.344334 7.616478 -2.335067 14.151531
303.723793 192.835779 47.283978 8.676836 -2.118993 14.241232
325.251846 222.444735 46.773285 9.187527 -0.668636 12.228383
314.930840 261.022425 45.954891 10.005921 -1.352349 9.675239
310.431404 264.457698 46.049194 9.911619 -1.649024 9.446419
306.641045 268.777642 46.138710 9.822103 -1.900080 9.158553
304.207726 272.490506 46.158302 9.802509 -2.060909 8.912920
301.432343 275.225301 46.193592 9.767221 -2.244855 8.730810
307.838783 272.981672 45.709122 10.251690 -1.813672 8.901696
306.776924 278.455181 45.577145 10.383666 -1.880516 8.551533
306.197472 281.955943 45.508953 10.451858 -1.916901 8.327684
305.883827 285.891252 45.426697 10.534117 -1.935632 8.077231
311.131382 273.978353 45.617199 10.343612 -1.597504 8.841076
309.985428 278.884048 45.493511 10.467299 -1.670413 8.528255
309.375916 283.605695 45.418869 10.541944 -1.708893 8.226042
308.611279 288.029795 45.314220 10.646591 -1.756804 7.946168
314.082031 273.853641 45.596672 10.364141 -1.405044 8.850196
313.573017 278.089986 45.485214 10.475596 -1.437177 8.580313
312.947540 283.067122 45.410557 10.550256 -1.477068 8.261497
312.420921 286.961961 45.325768 10.635045 -1.510313 8.014519
317.411633 273.160686 45.639652 10.321160 -1.188320 8.893297
316.838074 277.939582 45.527588 10.433226 -1.225209 8.587790
316.545200 281.185327 45.489922 10.470891 -1.244071 8.378904
316.276569 284.258437 45.409126 10.551685 -1.261099 8.184305
301.531029 196.069336 49.292931 6.667882 -2.320116 14.148888
305.054531 195.331621 50.362019 5.598793 -2.094822 14.269056
325.941315 223.243504 50.846313 5.114499 -0.587996 12.272509
315.345573 258.849692 51.310505 4.650307 -1.360732 9.673662
316.495914 269.805965 51.493359 4.467455 -1.277326 8.862773
315.864964 273.455544 51.556503 4.404308 -1.324114 8.591286
315.381927 276.101618 51.593338 4.367472 -1.359934 8.394497
314.995556 278.902459 51.666912 4.293898 -1.388937 8.183972
313.645725 270.199285 51.532169 4.428644 -1.487344 8.832166
312.978172 273.609095 51.620750 4.340060 -1.537377 8.576891
312.086067 277.642851 51.673443 4.287369 -1.603760 8.276592
311.162090 281.261001 51.728615 4.232197 -1.672664 8.006251
311.004505 270.075917 51.521984 4.438828 -1.681654 8.841685
309.857159 273.966694 51.615063 4.345750 -1.767451 8.550797
308.810444 278.376017 51.674374 4.286439 -1.845578 8.222420
307.687302 282.065306 51.745590 4.215221 -1.929742 7.945795
308.075161 269.074216 51.449200 4.511614 -1.896021 8.918436
306.771297 273.916583 51.546886 4.413926 -1.993699 8.557795
305.952778 276.996274 51.593895 4.366916 -2.054918 8.328526
305.231266 280.350881 51.655083 4.305729 -2.109389 8.077746
310.883408 261.430106 51.159985 4.800829 -1.685852 9.489123
306.893692 264.995313 51.023251 4.937561 -1.974882 9.233440
304.260540 268.152924 50.973560 4.987252 -2.165697 9.005280
301.611958 270.818782 50.903637 5.057176 -2.356728 8.814232
329.435463 260.356979 48.024292 7.936518 -0.372229 9.658744
310.773392 321.260662 48.070827 7.889983 -1.653175 5.474976
327.048378 381.311681 48.306973 7.653838 -0.533151 1.303445
313.115768 397.788885 48.153614 7.807199 -1.493131 0.200923
299.942780 402.922003 47.792255 8.168556 -2.388959 -0.068085
327.504616 258.837147 49.877132 6.083678 -0.484832 9.713154
309.287910 318.953176 49.632614 6.328198 -1.779087 5.457283
325.119514 377.254450 49.723755 6.237056 -0.655900 1.305634
310.961704 391.750088 49.705238 6.255572 -1.661346 0.279967
297.502556 394.728305 49.912369 6.048443 -2.623703 0.022706
